mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b
MFR_000416,adama health post,Oromia,DHIS2_000198,adam health center,Oromia,0.8771957755088806,adama health post woreda:Dukem region:Oromia zone:Zone 3,adam health center woreda:Dukem region:Oromia zone:Zone 3
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000031,butajir clinic,Addis Ababa,0.5923628807067871,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajir clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000012,butajira hospitalital,Addis Ababa,0.8427634239196777,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira hospitalital woreda:Lideta region:Addis Ababa zone:Zone 3
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000194,butajira health center,Addis Ababa,0.70158851146698,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000141,butajira health center,Addis Ababa,0.648021399974823,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000417,butajira general hospitalital,Addis Ababa,0.9541903734207153,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira general hospitalital woreda:Lideta region:Addis Ababa zone:Zone 2
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000148,butajir health center,Addis Ababa,0.6835252642631531,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajir health center woreda:Lideta region:Addis Ababa zone:Zone 5
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000419,butajira health center,Addis Ababa,0.8078568577766418,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000143,butajir general hospital,Addis Ababa,0.6335610151290894,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajir general hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000351,butajira dispensary,Addis Ababa,0.7542120814323425,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira dispensary woreda:Nifas Silk region:Addis Ababa zone:Zone 2
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000202,butajira clinic,Addis Ababa,0.6604843139648438,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira clinic woreda:Kirkos region:Addis Ababa zone:Zone 4
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000486,gondar health center,Addis Ababa,0.866671621799469,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000278,gondar dispensary,Addis Ababa,0.8405694961547852,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar dispensary woreda:Lideta region:Addis Ababa zone:Zone 4
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000418,gondar hospitalital,Addis Ababa,0.9586557149887085,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar hospitalital woreda:Addis Ketema region:Addis Ababa zone:Zone 4
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000075,gondar health center,Addis Ababa,0.7525990009307861,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 2
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000235,gondar health center,Addis Ababa,0.7609961032867432,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000275,gondar referral hospital,Addis Ababa,0.7265717387199402,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar referral hospital woreda:Lideta region:Addis Ababa zone:Zone 5
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000203,gondar hospital,Addis Ababa,0.7223837375640869,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 2
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000402,gondar hospital,Addis Ababa,0.751502275466919,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar hospital woreda:Arada region:Addis Ababa zone:Zone 5
MFR_000419,butajira health center,Addis Ababa,DHIS2_000031,butajir clinic,Addis Ababa,0.5721625685691833,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajir clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4
MFR_000419,butajira health center,Addis Ababa,DHIS2_000012,butajira hospitalital,Addis Ababa,0.9432294368743896,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira hospitalital woreda:Lideta region:Addis Ababa zone:Zone 3
MFR_000419,butajira health center,Addis Ababa,DHIS2_000194,butajira health center,Addis Ababa,0.8616499900817871,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3
MFR_000419,butajira health center,Addis Ababa,DHIS2_000141,butajira health center,Addis Ababa,0.688143253326416,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000419,butajira health center,Addis Ababa,DHIS2_000417,butajira general hospitalital,Addis Ababa,0.7734572291374207,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira general hospitalital woreda:Lideta region:Addis Ababa zone:Zone 2
MFR_000419,butajira health center,Addis Ababa,DHIS2_000148,butajir health center,Addis Ababa,0.7220556139945984,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajir health center woreda:Lideta region:Addis Ababa zone:Zone 5
MFR_000419,butajira health center,Addis Ababa,DHIS2_000419,butajira health center,Addis Ababa,0.97086101770401,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3
MFR_000419,butajira health center,Addis Ababa,DHIS2_000143,butajir general hospital,Addis Ababa,0.5298541784286499,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajir general hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000419,butajira health center,Addis Ababa,DHIS2_000351,butajira dispensary,Addis Ababa,0.600706160068512,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira dispensary woreda:Nifas Silk region:Addis Ababa zone:Zone 2
MFR_000419,butajira health center,Addis Ababa,DHIS2_000202,butajira clinic,Addis Ababa,0.6428626775741577,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira clinic woreda:Kirkos region:Addis Ababa zone:Zone 4
MFR_000420,hosaena health post,SNNPR,DHIS2_000153,hosaena health center,SNNPR,0.8899238109588623,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,hosaena health center woreda:Butajira region:SNNPR zone:Zone 3
MFR_000420,hosaena health post,SNNPR,DHIS2_000184,hosaena health post,SNNPR,0.9197215437889099,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3
MFR_000420,hosaena health post,SNNPR,DHIS2_000420,hosaena health post,SNNPR,0.9197215437889099,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3
MFR_000421,dessie clinic,Addis Ababa,DHIS2_000421,dessi clinic,Addis Ababa,0.8811877965927124,dessie clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 2,dessi clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 2
MFR_000421,dessie clinic,Addis Ababa,DHIS2_000214,duke clinic,Addis Ababa,0.4246629476547241,dessie clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 2,duke clinic woreda:Bole region:Addis Ababa zone:Zone 1
MFR_000422,addis ababa health center,Addis Ababa,DHIS2_000372,addis ababa referral hospitalital,Addis Ababa,0.49378591775894165,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2,addis ababa referral hospitalital woreda:Bole region:Addis Ababa zone:Zone 5
MFR_000422,addis ababa health center,Addis Ababa,DHIS2_000335,addis ababa health center,Addis Ababa,0.6721294522285461,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2,addis ababa health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3
MFR_000422,addis ababa health center,Addis Ababa,DHIS2_000083,addis ababa hospitalital,Addis Ababa,0.7101072072982788,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2,addis ababa hospitalital woreda:Lideta region:Addis Ababa zone:Zone 2
MFR_000422,addis ababa health center,Addis Ababa,DHIS2_000250,addis ababa general hospitalital,Addis Ababa,0.538519024848938,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2,addis ababa general hospitalital woreda:Addis Ketema region:Addis Ababa zone:Zone 5
MFR_000422,addis ababa health center,Addis Ababa,DHIS2_000273,addis ababa referral hospital,Addis Ababa,0.5514697432518005,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2,addis ababa referral hospital woreda:Bole region:Addis Ababa zone:Zone 4
MFR_000422,addis ababa health center,Addis Ababa,DHIS2_000284,addis ababa health center,Addis Ababa,0.6124480366706848,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2,addis ababa health center woreda:Bole region:Addis Ababa zone:Zone 1
MFR_000422,addis ababa health center,Addis Ababa,DHIS2_000422,addis ababa health center,Addis Ababa,0.9480447769165039,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2
MFR_000423,addis ababa health center,Amhara,DHIS2_000375,addis ababa clinic,Amhara,0.6211277842521667,addis ababa health center woreda:Bahir Dar region:Amhara zone:Zone 1,addis ababa clinic woreda:Mekelle region:Amhara zone:Zone 2
MFR_000423,addis ababa health center,Amhara,DHIS2_000263,addis ababa hospital,Amhara,0.6223547458648682,addis ababa health center woreda:Bahir Dar region:Amhara zone:Zone 1,addis ababa hospital woreda:Mekelle region:Amhara zone:Zone 2
MFR_000423,addis ababa health center,Amhara,DHIS2_000166,addis ababa referral hospital,Amhara,0.6022525429725647,addis ababa health center woreda:Bahir Dar region:Amhara zone:Zone 1,addis ababa referral hospital woreda:Dessie region:Amhara zone:Zone 2
MFR_000423,addis ababa health center,Amhara,DHIS2_000090,addis ababa health post,Amhara,0.6214761734008789,addis ababa health center woreda:Bahir Dar region:Amhara zone:Zone 1,addis ababa health post woreda:Mekelle region:Amhara zone:Zone 2
MFR_000423,addis ababa health center,Amhara,DHIS2_000423,addis ababa health center,Amhara,0.9501867294311523,addis ababa health center woreda:Bahir Dar region:Amhara zone:Zone 1,addis ababa health center woreda:Bahir Dar region:Amhara zone:Zone 1
MFR_000423,addis ababa health center,Amhara,DHIS2_000412,addis ababa health post,Amhara,0.8061219453811646,addis ababa health center woreda:Bahir Dar region:Amhara zone:Zone 1,addis ababa health post woreda:Bahir Dar region:Amhara zone:Zone 4
MFR_000424,bahir dar clinic,Amhara,DHIS2_000363,bahir dar dispensary,Amhara,0.6220191717147827,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,bahir dar dispensary woreda:Bahir Dar region:Amhara zone:Zone 4
MFR_000424,bahir dar clinic,Amhara,DHIS2_000424,bahir dar clinic,Amhara,0.9444800615310669,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3
MFR_000424,bahir dar clinic,Amhara,DHIS2_000223,bahir dar hospital,Amhara,0.7982677221298218,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2
MFR_000424,bahir dar clinic,Amhara,DHIS2_000391,bahir dar hospital,Amhara,0.7715754508972168,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3
MFR_000424,bahir dar clinic,Amhara,DHIS2_000068,bahir dar health center,Amhara,0.9209429621696472,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3
MFR_000424,bahir dar clinic,Amhara,DHIS2_000237,bahir dar health post,Amhara,0.563819408416748,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,bahir dar health post woreda:Mekelle region:Amhara zone:Zone 5
MFR_000425,modjo dispensary,Oromia,DHIS2_000142,modjo general hospital,Oromia,0.443735271692276,modjo dispensary woreda:Bishoftu region:Oromia zone:Zone 5,modjo general hospital woreda:Dukem region:Oromia zone:Zone 2
MFR_000425,modjo dispensary,Oromia,DHIS2_000425,modjo dispensary,Oromia,0.9377884864807129,modjo dispensary woreda:Bishoftu region:Oromia zone:Zone 5,modjo dispensary woreda:Bishoftu region:Oromia zone:Zone 5
MFR_000426,nifas silk dispensary,SNNPR,DHIS2_000076,nifas silk health post,SNNPR,0.6157558560371399,nifas silk dispensary woreda:Butajira region:SNNPR zone:Zone 2,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 3
MFR_000426,nifas silk dispensary,SNNPR,DHIS2_000030,nifas silk health post,SNNPR,0.5795223712921143,nifas silk dispensary woreda:Butajira region:SNNPR zone:Zone 2,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 1
MFR_000426,nifas silk dispensary,SNNPR,DHIS2_000113,nifas silk health center,SNNPR,0.7595974206924438,nifas silk dispensary woreda:Butajira region:SNNPR zone:Zone 2,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 3
MFR_000426,nifas silk dispensary,SNNPR,DHIS2_000426,nifas silk dispensary,SNNPR,0.9272308945655823,nifas silk dispensary woreda:Butajira region:SNNPR zone:Zone 2,nifas silk dispensary woreda:Butajira region:SNNPR zone:Zone 2
MFR_000427,dire dawa dispensary,Amhara,DHIS2_000427,dire dawa dispensary,Amhara,0.9543549418449402,dire dawa dispensary woreda:Bahir Dar region:Amhara zone:Zone 5,dire dawa dispensary woreda:Bahir Dar region:Amhara zone:Zone 5
MFR_000427,dire dawa dispensary,Amhara,DHIS2_000171,dire dawa dispensary,Amhara,0.5523645281791687,dire dawa dispensary woreda:Bahir Dar region:Amhara zone:Zone 5,dire dawa dispensary woreda:Dessie region:Amhara zone:Zone 2
MFR_000428,bole health center,Amhara,DHIS2_000095,bole health center,Amhara,0.8018019795417786,bole health center woreda:Dessie region:Amhara zone:Zone 5,bole health center woreda:Bahir Dar region:Amhara zone:Zone 5
MFR_000428,bole health center,Amhara,DHIS2_000109,bole health post,Amhara,0.5713699460029602,bole health center woreda:Dessie region:Amhara zone:Zone 5,bole health post woreda:Mekelle region:Amhara zone:Zone 2
MFR_000428,bole health center,Amhara,DHIS2_000182,bole general hospital,Amhara,0.7361642718315125,bole health center woreda:Dessie region:Amhara zone:Zone 5,bole general hospital woreda:Dessie region:Amhara zone:Zone 2
MFR_000428,bole health center,Amhara,DHIS2_000134,bole health post,Amhara,0.788707435131073,bole health center woreda:Dessie region:Amhara zone:Zone 5,bole health post woreda:Gondar region:Amhara zone:Zone 5
MFR_000429,bole health post,Addis Ababa,DHIS2_000155,bole hospital,Addis Ababa,0.7330324053764343,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bole hospital woreda:Bole region:Addis Ababa zone:Zone 5
MFR_000429,bole health post,Addis Ababa,DHIS2_000272,bol health center,Addis Ababa,0.6463673114776611,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bol health center woreda:Kirkos region:Addis Ababa zone:Zone 4
MFR_000429,bole health post,Addis Ababa,DHIS2_000266,bol health post,Addis Ababa,0.7966310977935791,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bol health post woreda:Bole region:Addis Ababa zone:Zone 5
MFR_000429,bole health post,Addis Ababa,DHIS2_000429,bol health post,Addis Ababa,0.9490163326263428,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bol health post woreda:Bole region:Addis Ababa zone:Zone 1
MFR_000429,bole health post,Addis Ababa,DHIS2_000401,bol health post,Addis Ababa,0.7040904760360718,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bol health post woreda:Kirkos region:Addis Ababa zone:Zone 4
MFR_000429,bole health post,Addis Ababa,DHIS2_000097,bole health center,Addis Ababa,0.7609776854515076,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 3
MFR_000429,bole health post,Addis Ababa,DHIS2_000408,bole health post,Addis Ababa,0.9828317761421204,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bole health post woreda:Bole region:Addis Ababa zone:Zone 1
MFR_000429,bole health post,Addis Ababa,DHIS2_000054,bole health center,Addis Ababa,0.7488177418708801,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bole health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000430,nifas silk health center,SNNPR,DHIS2_000076,nifas silk health post,SNNPR,0.6193442344665527,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 4,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 3
MFR_000430,nifas silk health center,SNNPR,DHIS2_000030,nifas silk health post,SNNPR,0.5694374442100525,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 4,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 1
MFR_000430,nifas silk health center,SNNPR,DHIS2_000113,nifas silk health center,SNNPR,0.7669987678527832,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 4,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 3
MFR_000430,nifas silk health center,SNNPR,DHIS2_000426,nifas silk dispensary,SNNPR,0.7254810333251953,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 4,nifas silk dispensary woreda:Butajira region:SNNPR zone:Zone 2
MFR_000431,modjo health post,Oromia,DHIS2_000431,modjo health post,Oromia,0.9464227557182312,modjo health post woreda:Adama region:Oromia zone:Zone 2,modjo health post woreda:Adama region:Oromia zone:Zone 2
MFR_000432,butajira general hospital,Amhara,DHIS2_000432,butajira general hospitalital,Amhara,0.9493322372436523,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira general hospitalital woreda:Bahir Dar region:Amhara zone:Zone 1
MFR_000432,butajira general hospital,Amhara,DHIS2_000323,butajira hospital,Amhara,0.6875964403152466,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira hospital woreda:Mekelle region:Amhara zone:Zone 2
MFR_000432,butajira general hospital,Amhara,DHIS2_000067,butajira referral hospitalital,Amhara,0.6148825883865356,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira referral hospitalital woreda:Mekelle region:Amhara zone:Zone 4
MFR_000432,butajira general hospital,Amhara,DHIS2_000200,butajir health center,Amhara,0.5335561633110046,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajir health center woreda:Gondar region:Amhara zone:Zone 5
MFR_000432,butajira general hospital,Amhara,DHIS2_000251,butajir health center,Amhara,0.5437639951705933,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajir health center woreda:Gondar region:Amhara zone:Zone 4
MFR_000432,butajira general hospital,Amhara,DHIS2_000311,butajira health center,Amhara,0.6149744987487793,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira health center woreda:Mekelle region:Amhara zone:Zone 5
MFR_000432,butajira general hospital,Amhara,DHIS2_000039,butajira health post,Amhara,0.790641725063324,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3
MFR_000432,butajira general hospital,Amhara,DHIS2_000387,butajira dispensary,Amhara,0.5811327695846558,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira dispensary woreda:Mekelle region:Amhara zone:Zone 2
MFR_000432,butajira general hospital,Amhara,DHIS2_000397,butajira health post,Amhara,0.5760499835014343,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira health post woreda:Gondar region:Amhara zone:Zone 5
MFR_000432,butajira general hospital,Amhara,DHIS2_000289,butajira clinic,Amhara,0.6046713590621948,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira clinic woreda:Dessie region:Amhara zone:Zone 3
MFR_000432,butajira general hospital,Amhara,DHIS2_000139,butajir dispensary,Amhara,0.5404117107391357,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajir dispensary woreda:Dessie region:Amhara zone:Zone 1
MFR_000432,butajira general hospital,Amhara,DHIS2_000217,butajira health post,Amhara,0.5553731918334961,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira health post woreda:Dessie region:Amhara zone:Zone 3
MFR_000433,modjo health center,SNNPR,DHIS2_000023,modjo health center,SNNPR,0.7834949493408203,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1,modjo health center woreda:Hosaena region:SNNPR zone:Zone 3
MFR_000433,modjo health center,SNNPR,DHIS2_000056,modjo health post,SNNPR,0.8241437077522278,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1,modjo health post woreda:Hawassa region:SNNPR zone:Zone 4
MFR_000433,modjo health center,SNNPR,DHIS2_000239,modj health center,SNNPR,0.7997956871986389,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1,modj health center woreda:Hosaena region:SNNPR zone:Zone 1
MFR_000433,modjo health center,SNNPR,DHIS2_000433,modjo health center,SNNPR,0.978016197681427,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1
MFR_000434,gondar general hospital,Amhara,DHIS2_000466,gonda referral hospital,Amhara,0.7198328971862793,gondar general hospital woreda:Dessie region:Amhara zone:Zone 5,gonda referral hospital woreda:Bahir Dar region:Amhara zone:Zone 5
MFR_000434,gondar general hospital,Amhara,DHIS2_000020,gondar general hospitalital,Amhara,0.5975623726844788,gondar general hospital woreda:Dessie region:Amhara zone:Zone 5,gondar general hospitalital woreda:Mekelle region:Amhara zone:Zone 3
MFR_000434,gondar general hospital,Amhara,DHIS2_000178,gondar referral hospitalital,Amhara,0.5390678644180298,gondar general hospital woreda:Dessie region:Amhara zone:Zone 5,gondar referral hospitalital woreda:Bahir Dar region:Amhara zone:Zone 2
MFR_000434,gondar general hospital,Amhara,DHIS2_000488,gondar clinic,Amhara,0.6099405288696289,gondar general hospital woreda:Dessie region:Amhara zone:Zone 5,gondar clinic woreda:Gondar region:Amhara zone:Zone 4
MFR_000434,gondar general hospital,Amhara,DHIS2_000029,gondar health post,Amhara,0.5141100883483887,gondar general hospital woreda:Dessie region:Amhara zone:Zone 5,gondar health post woreda:Mekelle region:Amhara zone:Zone 2
MFR_000435,nifas silk health center,Oromia,DHIS2_000070,nifas silk health center,Oromia,0.7646528482437134,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2,nifas silk health center woreda:Dire Dawa region:Oromia zone:Zone 2
MFR_000435,nifas silk health center,Oromia,DHIS2_000181,nifas silk dispensary,Oromia,0.7109299898147583,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2,nifas silk dispensary woreda:Modjo region:Oromia zone:Zone 2
MFR_000435,nifas silk health center,Oromia,DHIS2_000479,nifas silk referral hospital,Oromia,0.7424088716506958,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2,nifas silk referral hospital woreda:Bishoftu region:Oromia zone:Zone 2
MFR_000435,nifas silk health center,Oromia,DHIS2_000350,nifas silk referral hospital,Oromia,0.7390937805175781,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2,nifas silk referral hospital woreda:Dukem region:Oromia zone:Zone 5
MFR_000435,nifas silk health center,Oromia,DHIS2_000380,nifas silk dispensary,Oromia,0.5865340232849121,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2,nifas silk dispensary woreda:Bishoftu region:Oromia zone:Zone 1
MFR_000435,nifas silk health center,Oromia,DHIS2_000435,nifas silk health center,Oromia,0.9417902827262878,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2
MFR_000436,nifas silk dispensary,Addis Ababa,DHIS2_000415,nifas silk clinic,Addis Ababa,0.686613917350769,nifas silk dispensary woreda:Arada region:Addis Ababa zone:Zone 5,nifas silk clinic woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000436,nifas silk dispensary,Addis Ababa,DHIS2_000115,nifas silk health center,Addis Ababa,0.65865558385849,nifas silk dispensary woreda:Arada region:Addis Ababa zone:Zone 5,nifas silk health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000436,nifas silk dispensary,Addis Ababa,DHIS2_000470,nifas silk health center,Addis Ababa,0.6801617741584778,nifas silk dispensary woreda:Arada region:Addis Ababa zone:Zone 5,nifas silk health center woreda:Arada region:Addis Ababa zone:Zone 3
MFR_000436,nifas silk dispensary,Addis Ababa,DHIS2_000191,nifas silk dispensary,Addis Ababa,0.717422604560852,nifas silk dispensary woreda:Arada region:Addis Ababa zone:Zone 5,nifas silk dispensary woreda:Arada region:Addis Ababa zone:Zone 1
MFR_000437,modjo hospital,SNNPR,DHIS2_000056,modjo health post,SNNPR,0.5814403891563416,modjo hospital woreda:Arba Minch region:SNNPR zone:Zone 2,modjo health post woreda:Hawassa region:SNNPR zone:Zone 4
MFR_000437,modjo hospital,SNNPR,DHIS2_000437,modjo hospitalital,SNNPR,0.9596195220947266,modjo hospital woreda:Arba Minch region:SNNPR zone:Zone 2,modjo hospitalital woreda:Arba Minch region:SNNPR zone:Zone 2
MFR_000437,modjo hospital,SNNPR,DHIS2_000297,modj general hospital,SNNPR,0.5907496809959412,modjo hospital woreda:Arba Minch region:SNNPR zone:Zone 2,modj general hospital woreda:Butajira region:SNNPR zone:Zone 4
MFR_000437,modjo hospital,SNNPR,DHIS2_000157,modj hospital,SNNPR,0.73460853099823,modjo hospital woreda:Arba Minch region:SNNPR zone:Zone 2,modj hospital woreda:Arba Minch region:SNNPR zone:Zone 5
MFR_000438,kirkos health center,Amhara,DHIS2_000174,kirko clinic,Amhara,0.7524904608726501,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirko clinic woreda:Mekelle region:Amhara zone:Zone 1
MFR_000438,kirkos health center,Amhara,DHIS2_000324,kirkos clinic,Amhara,0.7720385193824768,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirkos clinic woreda:Dessie region:Amhara zone:Zone 1
MFR_000438,kirkos health center,Amhara,DHIS2_000353,kirkos dispensary,Amhara,0.7433200478553772,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirkos dispensary woreda:Mekelle region:Amhara zone:Zone 1
MFR_000438,kirkos health center,Amhara,DHIS2_000282,kirkos clinic,Amhara,0.8515863418579102,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirkos clinic woreda:Gondar region:Amhara zone:Zone 2
MFR_000438,kirkos health center,Amhara,DHIS2_000438,kirkos health center,Amhara,0.9572219252586365,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirkos health center woreda:Gondar region:Amhara zone:Zone 1
MFR_000438,kirkos health center,Amhara,DHIS2_000371,kirkos clinic,Amhara,0.6734940409660339,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirkos clinic woreda:Mekelle region:Amhara zone:Zone 3
