mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b,match_type
MFR_000391,bahir dar hospital,Amhara,DHIS2_000424,bahir dar clinic,Amhara,0.8951289653778076,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000391,bahir dar hospital,Amhara,DHIS2_000223,bahir dar hospital,Amhara,0.7890464663505554,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000391,bahir dar hospital,Amhara,DHIS2_000391,bahir dar hospital,Amhara,0.9489783048629761,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3,confirmed
MFR_000391,bahir dar hospital,Amhara,DHIS2_000068,bahir dar health center,Amhara,0.9020256400108337,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000392,adama health post,Addis Ababa,DHIS2_000392,adam health post,Addis Ababa,0.918931782245636,adama health post woreda:Nifas Silk region:Addis Ababa zone:Zone 3,adam health post woreda:Nifas Silk region:Addis Ababa zone:Zone 3,confirmed
MFR_000393,adama general hospital,Oromia,DHIS2_000393,adama general hospital,Oromia,0.9425046443939209,adama general hospital woreda:Adama region:Oromia zone:Zone 3,adama general hospital woreda:Adama region:Oromia zone:Zone 3,confirmed
MFR_000393,adama general hospital,Oromia,DHIS2_000136,adam general hospitalital,Oromia,0.8684659600257874,adama general hospital woreda:Adama region:Oromia zone:Zone 3,adam general hospitalital woreda:Dukem region:Oromia zone:Zone 3,confirmed
MFR_000394,dukem health center,Addis Ababa,DHIS2_000394,dukem health center,Addis Ababa,0.9417986273765564,dukem health center woreda:Nifas Silk region:Addis Ababa zone:Zone 3,dukem health center woreda:Nifas Silk region:Addis Ababa zone:Zone 3,confirmed
MFR_000395,hawassa health center,Amhara,DHIS2_000395,hawass health center,Amhara,0.9226409196853638,hawassa health center woreda:Bahir Dar region:Amhara zone:Zone 3,hawass health center woreda:Bahir Dar region:Amhara zone:Zone 3,confirmed
MFR_000396,kirkos health center,Addis Ababa,DHIS2_000396,kirkos health center,Addis Ababa,0.975577712059021,kirkos health center woreda:Bole region:Addis Ababa zone:Zone 5,kirkos health center woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000397,butajira health post,Amhara,DHIS2_000200,butajir health center,Amhara,0.8584249019622803,butajira health post woreda:Gondar region:Amhara zone:Zone 5,butajir health center woreda:Gondar region:Amhara zone:Zone 5,confirmed
MFR_000397,butajira health post,Amhara,DHIS2_000311,butajira health center,Amhara,0.7968083620071411,butajira health post woreda:Gondar region:Amhara zone:Zone 5,butajira health center woreda:Mekelle region:Amhara zone:Zone 5,confirmed
MFR_000397,butajira health post,Amhara,DHIS2_000397,butajira health post,Amhara,0.941694974899292,butajira health post woreda:Gondar region:Amhara zone:Zone 5,butajira health post woreda:Gondar region:Amhara zone:Zone 5,confirmed
MFR_000398,butajira hospital,Oromia,DHIS2_000398,butajir hospital,Oromia,0.9197073578834534,butajira hospital woreda:Dukem region:Oromia zone:Zone 2,butajir hospital woreda:Dukem region:Oromia zone:Zone 2,confirmed
MFR_000398,butajira hospital,Oromia,DHIS2_000216,butajir dispensary,Oromia,0.746393084526062,butajira hospital woreda:Dukem region:Oromia zone:Zone 2,butajir dispensary woreda:Dukem region:Oromia zone:Zone 3,confirmed
MFR_000399,dire dawa general hospital,Addis Ababa,DHIS2_000399,dire dawa general hospital,Addis Ababa,0.9755327701568604,dire dawa general hospital woreda:Bole region:Addis Ababa zone:Zone 2,dire dawa general hospital woreda:Bole region:Addis Ababa zone:Zone 2,confirmed
MFR_000400,addis ababa health post,Oromia,DHIS2_000400,addis ababa health post,Oromia,0.9438540935516357,addis ababa health post woreda:Dire Dawa region:Oromia zone:Zone 4,addis ababa health post woreda:Dire Dawa region:Oromia zone:Zone 4,confirmed
MFR_000401,bole health post,Addis Ababa,DHIS2_000272,bol health center,Addis Ababa,0.8592340350151062,bole health post woreda:Kirkos region:Addis Ababa zone:Zone 4,bol health center woreda:Kirkos region:Addis Ababa zone:Zone 4,confirmed
MFR_000401,bole health post,Addis Ababa,DHIS2_000401,bol health post,Addis Ababa,0.9043410420417786,bole health post woreda:Kirkos region:Addis Ababa zone:Zone 4,bol health post woreda:Kirkos region:Addis Ababa zone:Zone 4,confirmed
MFR_000401,bole health post,Addis Ababa,DHIS2_000097,bole health center,Addis Ababa,0.7571040987968445,bole health post woreda:Kirkos region:Addis Ababa zone:Zone 4,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 3,confirmed
MFR_000402,gondar hospital,Addis Ababa,DHIS2_000275,gondar referral hospital,Addis Ababa,0.8892002701759338,gondar hospital woreda:Arada region:Addis Ababa zone:Zone 5,gondar referral hospital woreda:Lideta region:Addis Ababa zone:Zone 5,confirmed
MFR_000402,gondar hospital,Addis Ababa,DHIS2_000402,gondar hospital,Addis Ababa,0.9872575998306274,gondar hospital woreda:Arada region:Addis Ababa zone:Zone 5,gondar hospital woreda:Arada region:Addis Ababa zone:Zone 5,confirmed
MFR_000403,hosaena general hospital,SNNPR,DHIS2_000406,hosaena clinic,SNNPR,0.8966369032859802,hosaena general hospital woreda:Arba Minch region:SNNPR zone:Zone 3,hosaena clinic woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000403,hosaena general hospital,SNNPR,DHIS2_000403,hosaena general hospitalital,SNNPR,0.9386239051818848,hosaena general hospital woreda:Arba Minch region:SNNPR zone:Zone 3,hosaena general hospitalital woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000404,bahir dar referral hospital,Oromia,DHIS2_000270,bahir dar health post,Oromia,0.8625950217247009,bahir dar referral hospital woreda:Bishoftu region:Oromia zone:Zone 5,bahir dar health post woreda:Bishoftu region:Oromia zone:Zone 5,confirmed
MFR_000405,gondar hospital,SNNPR,DHIS2_000040,gondar referral hospital,SNNPR,0.8577825427055359,gondar hospital woreda:Hosaena region:SNNPR zone:Zone 3,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000405,gondar hospital,SNNPR,DHIS2_000027,gondar hospital,SNNPR,0.9036997556686401,gondar hospital woreda:Hosaena region:SNNPR zone:Zone 3,gondar hospital woreda:Hawassa region:SNNPR zone:Zone 3,confirmed
MFR_000405,gondar hospital,SNNPR,DHIS2_000405,gondar hospitalital,SNNPR,0.9363347291946411,gondar hospital woreda:Hosaena region:SNNPR zone:Zone 3,gondar hospitalital woreda:Hosaena region:SNNPR zone:Zone 3,confirmed
MFR_000405,gondar hospital,SNNPR,DHIS2_000259,gondar clinic,SNNPR,0.8771957755088806,gondar hospital woreda:Hosaena region:SNNPR zone:Zone 3,gondar clinic woreda:Hawassa region:SNNPR zone:Zone 3,confirmed
MFR_000406,hosaena clinic,SNNPR,DHIS2_000406,hosaena clinic,SNNPR,0.9404215812683105,hosaena clinic woreda:Arba Minch region:SNNPR zone:Zone 3,hosaena clinic woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000406,hosaena clinic,SNNPR,DHIS2_000403,hosaena general hospitalital,SNNPR,0.8997808694839478,hosaena clinic woreda:Arba Minch region:SNNPR zone:Zone 3,hosaena general hospitalital woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000407,dukem health center,Oromia,DHIS2_000269,dukem general hospital,Oromia,0.8899820446968079,dukem health center woreda:Dukem region:Oromia zone:Zone 2,dukem general hospital woreda:Dire Dawa region:Oromia zone:Zone 2,confirmed
MFR_000407,dukem health center,Oromia,DHIS2_000448,dukem health post,Oromia,0.7828402519226074,dukem health center woreda:Dukem region:Oromia zone:Zone 2,dukem health post woreda:Dukem region:Oromia zone:Zone 3,confirmed
MFR_000408,bole health post,Addis Ababa,DHIS2_000266,bol health post,Addis Ababa,0.7966312170028687,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bol health post woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000408,bole health post,Addis Ababa,DHIS2_000429,bol health post,Addis Ababa,0.9490163326263428,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bol health post woreda:Bole region:Addis Ababa zone:Zone 1,confirmed
MFR_000408,bole health post,Addis Ababa,DHIS2_000097,bole health center,Addis Ababa,0.7609776854515076,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 3,confirmed
MFR_000408,bole health post,Addis Ababa,DHIS2_000408,bole health post,Addis Ababa,0.9828316569328308,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,confirmed
MFR_000408,bole health post,Addis Ababa,DHIS2_000054,bole health center,Addis Ababa,0.7488177418708801,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bole health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4,confirmed
MFR_000409,dire dawa health post,Oromia,DHIS2_000409,dire dawa health post,Oromia,0.9442247748374939,dire dawa health post woreda:Adama region:Oromia zone:Zone 3,dire dawa health post woreda:Adama region:Oromia zone:Zone 3,confirmed
MFR_000410,hosaena dispensary,Addis Ababa,DHIS2_000410,hosaen dispensary,Addis Ababa,0.9365465044975281,hosaena dispensary woreda:Kirkos region:Addis Ababa zone:Zone 5,hosaen dispensary woreda:Kirkos region:Addis Ababa zone:Zone 5,confirmed
MFR_000411,bole hospital,SNNPR,DHIS2_000411,bol hospital,SNNPR,0.9240133762359619,bole hospital woreda:Arba Minch region:SNNPR zone:Zone 5,bol hospital woreda:Arba Minch region:SNNPR zone:Zone 5,confirmed
MFR_000412,addis ababa health post,Amhara,DHIS2_000412,addis ababa health post,Amhara,0.9290768504142761,addis ababa health post woreda:Bahir Dar region:Amhara zone:Zone 4,addis ababa health post woreda:Bahir Dar region:Amhara zone:Zone 4,confirmed
MFR_000413,modjo health post,Addis Ababa,DHIS2_000413,modjo health post,Addis Ababa,0.955793559551239,modjo health post woreda:Nifas Silk region:Addis Ababa zone:Zone 2,modjo health post woreda:Nifas Silk region:Addis Ababa zone:Zone 2,confirmed
MFR_000415,nifas silk clinic,Addis Ababa,DHIS2_000415,nifas silk clinic,Addis Ababa,0.9611136317253113,nifas silk clinic woreda:Nifas Silk region:Addis Ababa zone:Zone 4,nifas silk clinic woreda:Nifas Silk region:Addis Ababa zone:Zone 4,confirmed
MFR_000415,nifas silk clinic,Addis Ababa,DHIS2_000115,nifas silk health center,Addis Ababa,0.9274579286575317,nifas silk clinic woreda:Nifas Silk region:Addis Ababa zone:Zone 4,nifas silk health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4,confirmed
MFR_000416,adama health post,Oromia,DHIS2_000416,adama health post,Oromia,0.9247624278068542,adama health post woreda:Dukem region:Oromia zone:Zone 3,adama health post woreda:Dukem region:Oromia zone:Zone 3,confirmed
MFR_000416,adama health post,Oromia,DHIS2_000198,adam health center,Oromia,0.8771957755088806,adama health post woreda:Dukem region:Oromia zone:Zone 3,adam health center woreda:Dukem region:Oromia zone:Zone 3,confirmed
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000012,butajira hospitalital,Addis Ababa,0.8427634239196777,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira hospitalital woreda:Lideta region:Addis Ababa zone:Zone 3,confirmed
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000417,butajira general hospitalital,Addis Ababa,0.9541903734207153,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira general hospitalital woreda:Lideta region:Addis Ababa zone:Zone 2,confirmed
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000419,butajira health center,Addis Ababa,0.8078568577766418,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,confirmed
MFR_000417,butajira general hospital,Addis Ababa,DHIS2_000351,butajira dispensary,Addis Ababa,0.7542120814323425,butajira general hospital woreda:Lideta region:Addis Ababa zone:Zone 2,butajira dispensary woreda:Nifas Silk region:Addis Ababa zone:Zone 2,confirmed
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000486,gondar health center,Addis Ababa,0.866671621799469,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4,confirmed
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000278,gondar dispensary,Addis Ababa,0.8405694961547852,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar dispensary woreda:Lideta region:Addis Ababa zone:Zone 4,confirmed
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000418,gondar hospitalital,Addis Ababa,0.9586557149887085,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar hospitalital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,confirmed
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000075,gondar health center,Addis Ababa,0.7525990009307861,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 2,confirmed
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000235,gondar health center,Addis Ababa,0.7609961032867432,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,confirmed
MFR_000418,gondar hospital,Addis Ababa,DHIS2_000402,gondar hospital,Addis Ababa,0.751502275466919,gondar hospital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,gondar hospital woreda:Arada region:Addis Ababa zone:Zone 5,confirmed
MFR_000419,butajira health center,Addis Ababa,DHIS2_000012,butajira hospitalital,Addis Ababa,0.9432294368743896,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira hospitalital woreda:Lideta region:Addis Ababa zone:Zone 3,confirmed
MFR_000419,butajira health center,Addis Ababa,DHIS2_000194,butajira health center,Addis Ababa,0.8616499900817871,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,confirmed
MFR_000419,butajira health center,Addis Ababa,DHIS2_000417,butajira general hospitalital,Addis Ababa,0.7734572291374207,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira general hospitalital woreda:Lideta region:Addis Ababa zone:Zone 2,confirmed
MFR_000419,butajira health center,Addis Ababa,DHIS2_000419,butajira health center,Addis Ababa,0.97086101770401,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3,confirmed
MFR_000420,hosaena health post,SNNPR,DHIS2_000153,hosaena health center,SNNPR,0.8899238109588623,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,hosaena health center woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000420,hosaena health post,SNNPR,DHIS2_000184,hosaena health post,SNNPR,0.9197215437889099,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000420,hosaena health post,SNNPR,DHIS2_000420,hosaena health post,SNNPR,0.9197215437889099,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,hosaena health post woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000421,dessie clinic,Addis Ababa,DHIS2_000421,dessi clinic,Addis Ababa,0.8811877965927124,dessie clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 2,dessi clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 2,confirmed
MFR_000422,addis ababa health center,Addis Ababa,DHIS2_000422,addis ababa health center,Addis Ababa,0.9480447769165039,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2,confirmed
MFR_000423,addis ababa health center,Amhara,DHIS2_000423,addis ababa health center,Amhara,0.9501867294311523,addis ababa health center woreda:Bahir Dar region:Amhara zone:Zone 1,addis ababa health center woreda:Bahir Dar region:Amhara zone:Zone 1,confirmed
MFR_000423,addis ababa health center,Amhara,DHIS2_000412,addis ababa health post,Amhara,0.8061219453811646,addis ababa health center woreda:Bahir Dar region:Amhara zone:Zone 1,addis ababa health post woreda:Bahir Dar region:Amhara zone:Zone 4,confirmed
MFR_000424,bahir dar clinic,Amhara,DHIS2_000424,bahir dar clinic,Amhara,0.9444800615310669,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000424,bahir dar clinic,Amhara,DHIS2_000223,bahir dar hospital,Amhara,0.7982677221298218,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000424,bahir dar clinic,Amhara,DHIS2_000391,bahir dar hospital,Amhara,0.7715754508972168,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3,confirmed
MFR_000424,bahir dar clinic,Amhara,DHIS2_000068,bahir dar health center,Amhara,0.9209429621696472,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000425,modjo dispensary,Oromia,DHIS2_000425,modjo dispensary,Oromia,0.9377884864807129,modjo dispensary woreda:Bishoftu region:Oromia zone:Zone 5,modjo dispensary woreda:Bishoftu region:Oromia zone:Zone 5,confirmed
MFR_000426,nifas silk dispensary,SNNPR,DHIS2_000113,nifas silk health center,SNNPR,0.7595974206924438,nifas silk dispensary woreda:Butajira region:SNNPR zone:Zone 2,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000426,nifas silk dispensary,SNNPR,DHIS2_000426,nifas silk dispensary,SNNPR,0.9272308945655823,nifas silk dispensary woreda:Butajira region:SNNPR zone:Zone 2,nifas silk dispensary woreda:Butajira region:SNNPR zone:Zone 2,confirmed
MFR_000427,dire dawa dispensary,Amhara,DHIS2_000427,dire dawa dispensary,Amhara,0.9543549418449402,dire dawa dispensary woreda:Bahir Dar region:Amhara zone:Zone 5,dire dawa dispensary woreda:Bahir Dar region:Amhara zone:Zone 5,confirmed
MFR_000428,bole health center,Amhara,DHIS2_000095,bole health center,Amhara,0.8018019795417786,bole health center woreda:Dessie region:Amhara zone:Zone 5,bole health center woreda:Bahir Dar region:Amhara zone:Zone 5,confirmed
MFR_000428,bole health center,Amhara,DHIS2_000134,bole health post,Amhara,0.788707435131073,bole health center woreda:Dessie region:Amhara zone:Zone 5,bole health post woreda:Gondar region:Amhara zone:Zone 5,confirmed
MFR_000429,bole health post,Addis Ababa,DHIS2_000266,bol health post,Addis Ababa,0.7966310977935791,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bol health post woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000429,bole health post,Addis Ababa,DHIS2_000429,bol health post,Addis Ababa,0.9490163326263428,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bol health post woreda:Bole region:Addis Ababa zone:Zone 1,confirmed
MFR_000429,bole health post,Addis Ababa,DHIS2_000097,bole health center,Addis Ababa,0.7609776854515076,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 3,confirmed
MFR_000429,bole health post,Addis Ababa,DHIS2_000408,bole health post,Addis Ababa,0.9828317761421204,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,confirmed
MFR_000429,bole health post,Addis Ababa,DHIS2_000054,bole health center,Addis Ababa,0.7488177418708801,bole health post woreda:Bole region:Addis Ababa zone:Zone 1,bole health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4,confirmed
MFR_000430,nifas silk health center,SNNPR,DHIS2_000113,nifas silk health center,SNNPR,0.7669987678527832,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 4,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000431,modjo health post,Oromia,DHIS2_000431,modjo health post,Oromia,0.9464227557182312,modjo health post woreda:Adama region:Oromia zone:Zone 2,modjo health post woreda:Adama region:Oromia zone:Zone 2,confirmed
MFR_000432,butajira general hospital,Amhara,DHIS2_000432,butajira general hospitalital,Amhara,0.9493322372436523,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira general hospitalital woreda:Bahir Dar region:Amhara zone:Zone 1,confirmed
MFR_000432,butajira general hospital,Amhara,DHIS2_000039,butajira health post,Amhara,0.790641725063324,butajira general hospital woreda:Bahir Dar region:Amhara zone:Zone 1,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,confirmed
MFR_000433,modjo health center,SNNPR,DHIS2_000023,modjo health center,SNNPR,0.7834949493408203,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1,modjo health center woreda:Hosaena region:SNNPR zone:Zone 3,confirmed
MFR_000433,modjo health center,SNNPR,DHIS2_000056,modjo health post,SNNPR,0.8241437077522278,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1,modjo health post woreda:Hawassa region:SNNPR zone:Zone 4,confirmed
MFR_000433,modjo health center,SNNPR,DHIS2_000239,modj health center,SNNPR,0.7997956871986389,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1,modj health center woreda:Hosaena region:SNNPR zone:Zone 1,confirmed
MFR_000433,modjo health center,SNNPR,DHIS2_000433,modjo health center,SNNPR,0.978016197681427,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1,modjo health center woreda:Hawassa region:SNNPR zone:Zone 1,confirmed
MFR_000435,nifas silk health center,Oromia,DHIS2_000070,nifas silk health center,Oromia,0.7646528482437134,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2,nifas silk health center woreda:Dire Dawa region:Oromia zone:Zone 2,confirmed
MFR_000435,nifas silk health center,Oromia,DHIS2_000479,nifas silk referral hospital,Oromia,0.7424088716506958,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2,nifas silk referral hospital woreda:Bishoftu region:Oromia zone:Zone 2,confirmed
MFR_000435,nifas silk health center,Oromia,DHIS2_000435,nifas silk health center,Oromia,0.9417902827262878,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2,nifas silk health center woreda:Dukem region:Oromia zone:Zone 2,confirmed
MFR_000437,modjo hospital,SNNPR,DHIS2_000437,modjo hospitalital,SNNPR,0.9596195220947266,modjo hospital woreda:Arba Minch region:SNNPR zone:Zone 2,modjo hospitalital woreda:Arba Minch region:SNNPR zone:Zone 2,confirmed
MFR_000438,kirkos health center,Amhara,DHIS2_000174,kirko clinic,Amhara,0.7524904608726501,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirko clinic woreda:Mekelle region:Amhara zone:Zone 1,confirmed
MFR_000438,kirkos health center,Amhara,DHIS2_000324,kirkos clinic,Amhara,0.7720385193824768,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirkos clinic woreda:Dessie region:Amhara zone:Zone 1,confirmed
MFR_000438,kirkos health center,Amhara,DHIS2_000353,kirkos dispensary,Amhara,0.7433200478553772,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirkos dispensary woreda:Mekelle region:Amhara zone:Zone 1,confirmed
MFR_000438,kirkos health center,Amhara,DHIS2_000282,kirkos clinic,Amhara,0.8515863418579102,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirkos clinic woreda:Gondar region:Amhara zone:Zone 2,confirmed
MFR_000438,kirkos health center,Amhara,DHIS2_000438,kirkos health center,Amhara,0.9572219252586365,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,confirmed
MFR_000438,kirkos health center,Amhara,DHIS2_000469,kirkos clinic,Amhara,0.8146631121635437,kirkos health center woreda:Gondar region:Amhara zone:Zone 1,kirkos clinic woreda:Gondar region:Amhara zone:Zone 3,confirmed
MFR_000439,hosaena referral hospital,Amhara,DHIS2_000439,hosaen referral hospitalital,Amhara,0.9083420038223267,hosaena referral hospital woreda:Dessie region:Amhara zone:Zone 3,hosaen referral hospitalital woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000440,adama health center,SNNPR,DHIS2_000492,adam health center,SNNPR,0.767641007900238,adama health center woreda:Hosaena region:SNNPR zone:Zone 1,adam health center woreda:Hawassa region:SNNPR zone:Zone 5,confirmed
MFR_000440,adama health center,SNNPR,DHIS2_000440,adama health center,SNNPR,0.9646603465080261,adama health center woreda:Hosaena region:SNNPR zone:Zone 1,adama health center woreda:Hosaena region:SNNPR zone:Zone 1,confirmed
MFR_000440,adama health center,SNNPR,DHIS2_000308,adama health post,SNNPR,0.856688916683197,adama health center woreda:Hosaena region:SNNPR zone:Zone 1,adama health post woreda:Butajira region:SNNPR zone:Zone 1,confirmed
MFR_000441,hawassa general hospital,Amhara,DHIS2_000441,hawassa general hospital,Amhara,0.9441847205162048,hawassa general hospital woreda:Bahir Dar region:Amhara zone:Zone 4,hawassa general hospital woreda:Bahir Dar region:Amhara zone:Zone 4,confirmed
MFR_000442,bahir dar clinic,Addis Ababa,DHIS2_000138,bahir dar clinic,Addis Ababa,0.7500011920928955,bahir dar clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 2,bahir dar clinic woreda:Bole region:Addis Ababa zone:Zone 5,confirmed
MFR_000442,bahir dar clinic,Addis Ababa,DHIS2_000341,bahir dar hospital,Addis Ababa,0.7459539771080017,bahir dar clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 2,bahir dar hospital woreda:Lideta region:Addis Ababa zone:Zone 4,confirmed
MFR_000442,bahir dar clinic,Addis Ababa,DHIS2_000447,bahir dar health center,Addis Ababa,0.755909264087677,bahir dar clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 2,bahir dar health center woreda:Lideta region:Addis Ababa zone:Zone 3,confirmed
MFR_000442,bahir dar clinic,Addis Ababa,DHIS2_000041,bahir dar hospitalital,Addis Ababa,0.7680152058601379,bahir dar clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 2,bahir dar hospitalital woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
MFR_000443,hosaena hospital,Addis Ababa,DHIS2_000443,hosaena hospitalital,Addis Ababa,0.9791797995567322,hosaena hospital woreda:Lideta region:Addis Ababa zone:Zone 1,hosaena hospitalital woreda:Lideta region:Addis Ababa zone:Zone 1,confirmed
MFR_000444,adama referral hospital,Addis Ababa,DHIS2_000130,adama referral hospitalital,Addis Ababa,0.8883793354034424,adama referral hospital woreda:Arada region:Addis Ababa zone:Zone 5,adama referral hospitalital woreda:Nifas Silk region:Addis Ababa zone:Zone 5,confirmed
MFR_000445,bahir dar general hospital,Oromia,DHIS2_000183,bahir dar health center,Oromia,0.8154581189155579,bahir dar general hospital woreda:Adama region:Oromia zone:Zone 1,bahir dar health center woreda:Adama region:Oromia zone:Zone 5,confirmed
MFR_000445,bahir dar general hospital,Oromia,DHIS2_000295,bahir dar hospital,Oromia,0.8322287201881409,bahir dar general hospital woreda:Adama region:Oromia zone:Zone 1,bahir dar hospital woreda:Dire Dawa region:Oromia zone:Zone 1,confirmed
MFR_000447,bahir dar health center,Addis Ababa,DHIS2_000341,bahir dar hospital,Addis Ababa,0.7864557504653931,bahir dar health center woreda:Lideta region:Addis Ababa zone:Zone 3,bahir dar hospital woreda:Lideta region:Addis Ababa zone:Zone 4,confirmed
