facility_id,facility_name,region,woreda,zone,facility_type,phone,latitude,longitude,owner_type,facility_name_amharic_xlat,facility_name_expanded,facility_name_normalized,facility_name_phonetic,region_normalized,zone_normalized,woreda_normalized
DHIS2_000048,Hawassa HP,Addis Ababa,Addis Ketema,Zone 1,HP,09214466271,7.495351375517655,42.38789873571355,Public,Hawassa HP,Hawassa Health Post,hawassa health post,H243,addis ababa,zone 1,addis ketema
DHIS2_000033,Kirko Health Post,Amhara,Bahir Dar,Zone 4,Health Post,09899595920,9.864050390510197,44.52831021459463,Private,Kirko Health Post,Kirko Health Post,kirko health post,K624,amhara,zone 4,bahir dar
DHIS2_000268,Bahir Dar Dispensary,SNNPR,Arba Minch,Zone 5,Dispensary,09762496899,7.65208313700473,39.034906870298336,Private,Bahir Dar Dispensary,Bahir Dar Dispensary,bahir dar dispensary,B636,snnpr,zone 5,arba minch
DHIS2_000328,Hawass Referral Hospital,Oromia,Dire Dawa,Zone 1,Referral Hospital,09260279504,12.948212790545892,47.868948401004495,Private,Hawass Referral Hospital,Hawass Referral Hospital,hawass referral hospital,H261,oromia,zone 1,dire dawa
DHIS2_000201,Hawass Health Center,SNNPR,Butajira,Zone 2,Health Center,09285230621,13.057383475777323,47.16921329211035,Private,Hawass Health Center,Hawass Health Center,hawass health center,H243,snnpr,zone 2,butajira
DHIS2_000447,Bahir Dar HC,Addis Ababa,Lideta,Zone 3,HC,09692158288,6.561440184238207,41.12054415235903,Private,Bahir Dar HC,Bahir Dar Health Center,bahir dar health center,B636,addis ababa,zone 3,lideta
DHIS2_000028,Nifas Silk Clinic,Amhara,Mekelle,Zone 4,Clinic,09133101383,13.653241185131517,45.76392673151269,Private,Nifas Silk Clinic,Nifas Silk Clinic,nifas silk clinic,N122,amhara,zone 4,mekelle
DHIS2_000425,Modjo Dispensary,Oromia,Bishoftu,Zone 5,Dispensary,09484741149,4.104803832989705,41.98566880725572,Private,Modjo Dispensary,Modjo Dispensary,modjo dispensary,M323,oromia,zone 5,bishoftu
DHIS2_000231,Bol HC,Oromia,Dukem,Zone 4,HC,09361914894,9.188153132357973,46.79087959821626,Public,Bol HC,Bol Health Center,bol health center,B443,oromia,zone 4,dukem
DHIS2_000261,Hosaena Clinic,Oromia,Modjo,Zone 3,Clinic,09545908279,7.108603632402557,39.201246739428925,NGO,Hosaena Clinic,Hosaena Clinic,hosaena clinic,H252,oromia,zone 3,modjo
DHIS2_000289,Butajira Clinic,Amhara,Dessie,Zone 3,Clinic,09433593741,13.53396093782449,46.19372782427294,Public,Butajira Clinic,Butajira Clinic,butajira clinic,B326,amhara,zone 3,dessie
DHIS2_000163,Addi Ababa Dispensary,SNNPR,Butajira,Zone 5,Dispensary,09448965695,10.581762324200021,36.8970537159624,NGO,Addi Ababa Dispensary,Addi Ababa Dispensary,addi ababa dispensary,A311,snnpr,zone 5,butajira
DHIS2_000426,Nifas Silk Dispensary,SNNPR,Butajira,Zone 2,Dispensary,09126828923,11.479558438544515,42.15011125619228,Public,Nifas Silk Dispensary,Nifas Silk Dispensary,nifas silk dispensary,N122,snnpr,zone 2,butajira
DHIS2_000139,Butajir Dispensary,Amhara,Dessie,Zone 1,Dispensary,09391252249,13.8403657516323,42.699973786757454,Public,Butajir Dispensary,Butajir Dispensary,butajir dispensary,B326,amhara,zone 1,dessie
DHIS2_000063,Hosaena Health Center,Oromia,Adama,Zone 1,Health Center,09148503931,11.172473125162908,36.562597069387046,Public,Hosaena Health Center,Hosaena Health Center,hosaena health center,H254,oromia,zone 1,adama
DHIS2_000136,Adam General Hospitalital,Oromia,Dukem,Zone 3,General Hospital,09440908587,3.911200924435465,34.16648016118435,Private,Adam General Hospitalital,Adam General Hospitalital,adam general hospitalital,A352,oromia,zone 3,dukem
DHIS2_000129,Addis Ababa Hospital,SNNPR,Hosaena,Zone 2,Hospital,09765098996,10.81704466022237,45.446127055608024,Private,Addis Ababa Hospital,Addis Ababa Hospital,addis ababa hospital,A321,snnpr,zone 2,hosaena
DHIS2_000477,Adam HC,Amhara,Dessie,Zone 3,HC,09828004438,7.349175871389949,45.95462131944924,Public,Adam HC,Adam Health Center,adam health center,A354,amhara,zone 3,dessie
DHIS2_000009,Kirkos HC,SNNPR,Arba Minch,Zone 4,HC,09167055419,9.476305588668957,41.80126748495773,Public,Kirkos HC,Kirkos Health Center,kirkos health center,K622,snnpr,zone 4,arba minch
DHIS2_000327,Gonda Health Center,Addis Ababa,Kirkos,Zone 4,HC,09776994946,4.6664559167582045,34.73606410018058,Private,Gonda Health Center,Gonda Health Center,gonda health center,G534,addis ababa,zone 4,kirkos
DHIS2_000464,Modj Referral Hospital,Addis Ababa,Arada,Zone 3,Referral Hospital,09135861356,7.634543913804368,41.827574027384834,Private,Modj Referral Hospital,Modj Referral Hospital,modj referral hospital,M326,addis ababa,zone 3,arada
DHIS2_000065,Bahi Dar Hospital,Addis Ababa,Nifas Silk,Zone 1,Hospital,09152801198,6.035882015870893,43.431166846599716,Public,Bahi Dar Hospital,Bahi Dar Hospital,bahi dar hospital,B362,addis ababa,zone 1,nifas silk
DHIS2_000301,Hawassa Dispensary,Addis Ababa,Nifas Silk,Zone 3,Dispensary,09120897034,8.226065452777913,41.6587459615292,NGO,Hawassa Dispensary,Hawassa Dispensary,hawassa dispensary,H232,addis ababa,zone 3,nifas silk
DHIS2_000015,Modjo Health Post,Addis Ababa,Arada,Zone 4,HP,09331351509,14.314242846695773,41.98298199732804,Private,Modjo Health Post,Modjo Health Post,modjo health post,M324,addis ababa,zone 4,arada
DHIS2_000157,Modj Hospital,SNNPR,Arba Minch,Zone 5,Hospital,09516155579,3.585402980078077,40.989037791011434,Public,Modj Hospital,Modj Hospital,modj hospital,M322,snnpr,zone 5,arba minch
DHIS2_000041,Bahir Dar Hospitalital,Addis Ababa,Arada,Zone 3,Hospital,09810449395,8.487181939364742,45.63034612517972,NGO,Bahir Dar Hospitalital,Bahir Dar Hospitalital,bahir dar hospitalital,B636,addis ababa,zone 3,arada
DHIS2_000380,Nifas Silk Dispensary,Oromia,Bishoftu,Zone 1,Dispensary,09777873129,5.459774514321797,43.88440800411624,Private,Nifas Silk Dispensary,Nifas Silk Dispensary,nifas silk dispensary,N122,oromia,zone 1,bishoftu
DHIS2_000469,Kirkos Clinic,Amhara,Gondar,Zone 3,Clinic,09168261869,13.297444731013243,44.75658583525874,NGO,Kirkos Clinic,Kirkos Clinic,kirkos clinic,K622,amhara,zone 3,gondar
DHIS2_000404,Bahi Dar Referral Hospital,Oromia,Bishoftu,Zone 5,Referral Hospital,09130080580,11.780696838770554,42.6095338920388,NGO,Bahi Dar Referral Hospital,Bahi Dar Referral Hospital,bahi dar referral hospital,B366,oromia,zone 5,bishoftu
DHIS2_000217,Butajira Health Post,Amhara,Dessie,Zone 3,Health Post,09117667857,13.21409113023325,43.07137004295922,Private,Butajira Health Post,Butajira Health Post,butajira health post,B326,amhara,zone 3,dessie
DHIS2_000280,Bahi Dar Dispensary,Addis Ababa,Lideta,Zone 3,Dispensary,09410805113,8.850854324080611,33.50420400274924,Public,Bahi Dar Dispensary,Bahi Dar Dispensary,bahi dar dispensary,B363,addis ababa,zone 3,lideta
DHIS2_000435,Nifas Silk Health Center,Oromia,Dukem,Zone 2,Health Center,09835592498,6.040286040715937,47.81489388511878,Public,Nifas Silk Health Center,Nifas Silk Health Center,nifas silk health center,N122,oromia,zone 2,dukem
DHIS2_000431,Modjo Health Post,Oromia,Adama,Zone 2,Health Post,09171957160,10.073447873816367,42.199375273310686,Private,Modjo Health Post,Modjo Health Post,modjo health post,M324,oromia,zone 2,adama
DHIS2_000338,Hawass Dispensary,SNNPR,Arba Minch,Zone 1,Dispensary,09772199283,14.808157958525571,37.326081567281186,Public,Hawass Dispensary,Hawass Dispensary,hawass dispensary,H232,snnpr,zone 1,arba minch
DHIS2_000237,Bahir Dar Health Post,Amhara,Mekelle,Zone 5,HP,09611428127,8.274140263594921,34.58497026392616,NGO,Bahir Dar Health Post,Bahir Dar Health Post,bahir dar health post,B636,amhara,zone 5,mekelle
DHIS2_000208,Hawass Dispensary,Oromia,Dukem,Zone 4,Dispensary,09824677441,7.557429362150758,45.95000474357738,Public,Hawass Dispensary,Hawass Dispensary,hawass dispensary,H232,oromia,zone 4,dukem
DHIS2_000213,Addis Ababa Health Post,SNNPR,Hosaena,Zone 2,HP,09777284075,12.878088187147924,40.837215607741776,NGO,Addis Ababa Health Post,Addis Ababa Health Post,addis ababa health post,A321,snnpr,zone 2,hosaena
DHIS2_000296,Addis Ababa General Hospitalital,SNNPR,Butajira,Zone 4,General Hospital,09251682179,4.469206780307292,43.87778322041086,Private,Addis Ababa General Hospitalital,Addis Ababa General Hospitalital,addis ababa general hospitalital,A321,snnpr,zone 4,butajira
DHIS2_000458,Dessi Referral Hospital,SNNPR,Hawassa,Zone 5,Referral Hospital,09359768169,8.201666793067613,47.95773530854426,NGO,Dessi Referral Hospital,Dessi Referral Hospital,dessi referral hospital,D261,snnpr,zone 5,hawassa
DHIS2_000252,Dir Dawa General Hospitalital,Amhara,Gondar,Zone 5,General Hospital,09229952900,12.406112121212086,38.32262040385336,Private,Dir Dawa General Hospitalital,Dir Dawa General Hospitalital,dir dawa general hospitalital,D632,amhara,zone 5,gondar
DHIS2_000489,Dessie HP,Amhara,Bahir Dar,Zone 2,HP,09770043429,5.526083275984115,45.135354604375145,NGO,Dessie HP,Dessie Health Post,dessie health post,D243,amhara,zone 2,bahir dar
DHIS2_000487,Duke Health Post,SNNPR,Arba Minch,Zone 1,HP,09549911037,8.261480583006938,40.948218916327896,NGO,Duke Health Post,Duke Health Post,duke health post,D243,snnpr,zone 1,arba minch
DHIS2_000304,Kirko HP,Addis Ababa,Arada,Zone 4,HP,09740912354,14.259657821381792,46.06806723394578,Public,Kirko HP,Kirko Health Post,kirko health post,K624,addis ababa,zone 4,arada
DHIS2_000351,Butajira Dispensary,Addis Ababa,Nifas Silk,Zone 2,Dispensary,09298353031,12.520728171664173,47.858190491552,Public,Butajira Dispensary,Butajira Dispensary,butajira dispensary,B326,addis ababa,zone 2,nifas silk
DHIS2_000270,Bahir Dar Health Post,Oromia,Bishoftu,Zone 5,Health Post,09643997463,8.979068187161444,34.155874187014966,Private,Bahir Dar Health Post,Bahir Dar Health Post,bahir dar health post,B636,oromia,zone 5,bishoftu
DHIS2_000202,Butajira Clinic,Addis Ababa,Kirkos,Zone 4,Clinic,09118704813,12.222232374285495,34.6966472861486,Public,Butajira Clinic,Butajira Clinic,butajira clinic,B326,addis ababa,zone 4,kirkos
DHIS2_000162,Hawassa Health Post,SNNPR,Butajira,Zone 2,HP,09437427110,9.674180820477083,44.34953705677402,Public,Hawassa Health Post,Hawassa Health Post,hawassa health post,H243,snnpr,zone 2,butajira
DHIS2_000044,Hawassa Referral Hospital,SNNPR,Hawassa,Zone 5,Referral Hospital,09566996736,11.575151072400748,42.90296065076597,NGO,Hawassa Referral Hospital,Hawassa Referral Hospital,hawassa referral hospital,H261,snnpr,zone 5,hawassa
DHIS2_000218,Kirko Health Center,Addis Ababa,Kirkos,Zone 1,Health Center,09727644180,11.842484939330186,45.941956163148426,Private,Kirko Health Center,Kirko Health Center,kirko health center,K624,addis ababa,zone 1,kirkos
DHIS2_000402,Gondar Hospital,Addis Ababa,Arada,Zone 5,Hospital,09189140165,12.186561006190331,33.00017452133049,Public,Gondar Hospital,Gondar Hospital,gondar hospital,G536,addis ababa,zone 5,arada
DHIS2_000191,Nifas Silk Dispensary,Addis Ababa,Arada,Zone 1,Dispensary,09773640055,5.966772892838124,46.06124851908767,Private,Nifas Silk Dispensary,Nifas Silk Dispensary,nifas silk dispensary,N122,addis ababa,zone 1,arada
DHIS2_000310,Adama Hospital,Amhara,Mekelle,Zone 4,Hospital,09631725224,6.566853692503406,37.49878667260477,NGO,Adama Hospital,Adama Hospital,adama hospital,A352,amhara,zone 4,mekelle
DHIS2_000260,Dessie HC,SNNPR,Arba Minch,Zone 2,HC,09432700314,4.295324575757572,43.2794702417381,NGO,Dessie HC,Dessie Health Center,dessie health center,D243,snnpr,zone 2,arba minch
DHIS2_000106,Dessie HP,Addis Ababa,Arada,Zone 3,HP,09730154994,11.667030820716796,43.80054804819112,Private,Dessie HP,Dessie Health Post,dessie health post,D243,addis ababa,zone 3,arada
DHIS2_000054,Bole Health Center,Addis Ababa,Nifas Silk,Zone 4,HC,09772976036,6.0001973905932555,41.70816018515865,Public,Bole Health Center,Bole Health Center,bole health center,B443,addis ababa,zone 4,nifas silk
DHIS2_000390,Bole Clinic,Addis Ababa,Nifas Silk,Zone 5,Clinic,09461982472,12.162948826398871,45.82810477527555,Private,Bole Clinic,Bole Clinic,bole clinic,B424,addis ababa,zone 5,nifas silk
DHIS2_000002,Bole Clinic,Amhara,Bahir Dar,Zone 4,Clinic,09223953367,11.496870933552547,33.308767414437035,Private,Bole Clinic,Bole Clinic,bole clinic,B424,amhara,zone 4,bahir dar
DHIS2_000442,Bahi Dar Clinic,Addis Ababa,Addis Ketema,Zone 2,Clinic,09553117886,9.640562254388971,36.823233733723235,Public,Bahi Dar Clinic,Bahi Dar Clinic,bahi dar clinic,B362,addis ababa,zone 2,addis ketema
DHIS2_000483,Modjo Clinic,Amhara,Bahir Dar,Zone 1,Clinic,09851159935,5.3598430194355045,44.06139128656016,NGO,Modjo Clinic,Modjo Clinic,modjo clinic,M322,amhara,zone 1,bahir dar
DHIS2_000050,Addi Ababa Health Center,Oromia,Bishoftu,Zone 1,Health Center,09457685442,12.734450120832037,45.30959213615933,Public,Addi Ababa Health Center,Addi Ababa Health Center,addi ababa health center,A311,oromia,zone 1,bishoftu
DHIS2_000420,Hosaena Health Post,SNNPR,Butajira,Zone 3,HP,09741276622,14.784594444191551,44.772927344383206,Private,Hosaena Health Post,Hosaena Health Post,hosaena health post,H254,snnpr,zone 3,butajira
DHIS2_000501,Private Clinic 1,Oromia,Bole,Zone 3,Clinic,09834210749,5.461675685784086,35.860315809955,Private,Private Clinic 1,Private Clinic 1,private clinic 1,P613,oromia,zone 3,bole
DHIS2_000502,Private Clinic 2,Oromia,Addis Ketema,Zone 3,Clinic,09264952704,12.306331400340127,39.799332521220414,Private,Private Clinic 2,Private Clinic 2,private clinic 2,P613,oromia,zone 3,addis ketema
DHIS2_000503,Private Clinic 3,Amhara,Butajira,Zone 2,Clinic,09675954738,4.86288295116855,35.728921957429066,Private,Private Clinic 3,Private Clinic 3,private clinic 3,P613,amhara,zone 2,butajira
DHIS2_000504,Private Clinic 4,Oromia,Mekelle,Zone 3,Clinic,09899097673,13.769164917826611,40.8986769998894,Private,Private Clinic 4,Private Clinic 4,private clinic 4,P613,oromia,zone 3,mekelle
DHIS2_000505,Private Clinic 5,Oromia,Adama,Zone 5,Clinic,09897929144,5.663665943195394,36.46612194882107,Private,Private Clinic 5,Private Clinic 5,private clinic 5,P613,oromia,zone 5,adama
DHIS2_000506,Private Clinic 6,SNNPR,Dessie,Zone 1,Clinic,09739822180,5.142535944652003,42.79119161777812,Private,Private Clinic 6,Private Clinic 6,private clinic 6,P613,snnpr,zone 1,dessie
DHIS2_000507,Private Clinic 7,SNNPR,Dessie,Zone 2,Clinic,09395808215,11.66720318226791,45.835447021594284,Private,Private Clinic 7,Private Clinic 7,private clinic 7,P613,snnpr,zone 2,dessie
DHIS2_000508,Private Clinic 8,SNNPR,Addis Ketema,Zone 4,Clinic,09460831524,4.692982185332562,39.09588462410283,Private,Private Clinic 8,Private Clinic 8,private clinic 8,P613,snnpr,zone 4,addis ketema
DHIS2_000509,Private Clinic 9,SNNPR,Addis Ketema,Zone 2,Clinic,09745393865,4.026102370253617,36.118293827190406,Private,Private Clinic 9,Private Clinic 9,private clinic 9,P613,snnpr,zone 2,addis ketema
DHIS2_000510,Private Clinic 10,SNNPR,Addis Ketema,Zone 5,Clinic,09398225315,10.71510676337104,43.55919202707764,Private,Private Clinic 10,Private Clinic 10,private clinic 10,P613,snnpr,zone 5,addis ketema
DHIS2_000511,Private Clinic 11,Oromia,Gondar,Zone 5,Clinic,09450473321,12.901287977071917,38.44588818292636,Private,Private Clinic 11,Private Clinic 11,private clinic 11,P613,oromia,zone 5,gondar
DHIS2_000512,Private Clinic 12,SNNPR,Lideta,Zone 4,Clinic,09516193956,7.912939826294885,41.2807077127797,Private,Private Clinic 12,Private Clinic 12,private clinic 12,P613,snnpr,zone 4,lideta
DHIS2_000513,Private Clinic 13,Amhara,Lideta,Zone 3,Clinic,09434899065,12.16326952991713,35.10169763649679,Private,Private Clinic 13,Private Clinic 13,private clinic 13,P613,amhara,zone 3,lideta
DHIS2_000514,Private Clinic 14,Amhara,Hawassa,Zone 1,Clinic,09263505232,6.224128312619353,41.124513219913005,Private,Private Clinic 14,Private Clinic 14,private clinic 14,P613,amhara,zone 1,hawassa
DHIS2_000515,Private Clinic 15,Oromia,Mekelle,Zone 1,Clinic,09696131989,13.019162841591589,47.76603271055328,Private,Private Clinic 15,Private Clinic 15,private clinic 15,P613,oromia,zone 1,mekelle
DHIS2_000516,Private Clinic 16,Amhara,Modjo,Zone 2,Clinic,09788987338,12.871006510940088,40.944925179826214,Private,Private Clinic 16,Private Clinic 16,private clinic 16,P613,amhara,zone 2,modjo
DHIS2_000517,Private Clinic 17,Amhara,Dukem,Zone 1,Clinic,09630080673,9.650136030189522,42.77130582527796,Private,Private Clinic 17,Private Clinic 17,private clinic 17,P613,amhara,zone 1,dukem
DHIS2_000518,Private Clinic 18,Amhara,Lideta,Zone 5,Clinic,09274504149,4.642627560825687,46.500279627721575,Private,Private Clinic 18,Private Clinic 18,private clinic 18,P613,amhara,zone 5,lideta
DHIS2_000519,Private Clinic 19,Amhara,Dessie,Zone 2,Clinic,09444780908,10.980440094555066,35.630569179351745,Private,Private Clinic 19,Private Clinic 19,private clinic 19,P613,amhara,zone 2,dessie
DHIS2_000520,Private Clinic 20,Oromia,Butajira,Zone 2,Clinic,09544954715,12.250936524771246,39.33054089326031,Private,Private Clinic 20,Private Clinic 20,private clinic 20,P613,oromia,zone 2,butajira
DHIS2_000521,Private Clinic 21,Amhara,Nifas Silk,Zone 1,Clinic,09350381731,12.251831106425742,34.02374558031137,Private,Private Clinic 21,Private Clinic 21,private clinic 21,P613,amhara,zone 1,nifas silk
DHIS2_000522,Private Clinic 22,SNNPR,Dessie,Zone 3,Clinic,09849787171,11.628550862210947,37.456825734347625,Private,Private Clinic 22,Private Clinic 22,private clinic 22,P613,snnpr,zone 3,dessie
DHIS2_000523,Private Clinic 23,SNNPR,Bahir Dar,Zone 5,Clinic,09895518073,3.374197620735416,36.93396066449738,Private,Private Clinic 23,Private Clinic 23,private clinic 23,P613,snnpr,zone 5,bahir dar
DHIS2_000524,Private Clinic 24,SNNPR,Nifas Silk,Zone 1,Clinic,09686176890,10.16211418700267,38.01365836225441,Private,Private Clinic 24,Private Clinic 24,private clinic 24,P613,snnpr,zone 1,nifas silk
DHIS2_000525,Private Clinic 25,Amhara,Bahir Dar,Zone 5,Clinic,09164278856,7.218481933610626,39.19190325910128,Private,Private Clinic 25,Private Clinic 25,private clinic 25,P613,amhara,zone 5,bahir dar
DHIS2_000526,Private Clinic 26,Oromia,Nifas Silk,Zone 2,Clinic,09167696034,12.829227812090396,44.99123818453469,Private,Private Clinic 26,Private Clinic 26,private clinic 26,P613,oromia,zone 2,nifas silk
DHIS2_000527,Private Clinic 27,Addis Ababa,Bole,Zone 2,Clinic,09483976082,6.775158681712931,45.11145377725142,Private,Private Clinic 27,Private Clinic 27,private clinic 27,P613,addis ababa,zone 2,bole
DHIS2_000528,Private Clinic 28,Oromia,Butajira,Zone 2,Clinic,09146532022,9.255608008962833,34.300578177932756,Private,Private Clinic 28,Private Clinic 28,private clinic 28,P613,oromia,zone 2,butajira
DHIS2_000529,Private Clinic 29,Addis Ababa,Bole,Zone 5,Clinic,09120880726,11.689239951277663,42.558473696842306,Private,Private Clinic 29,Private Clinic 29,private clinic 29,P613,addis ababa,zone 5,bole
DHIS2_000530,Private Clinic 30,Addis Ababa,Adama,Zone 1,Clinic,09420563214,11.318102537483096,33.77393709988065,Private,Private Clinic 30,Private Clinic 30,private clinic 30,P613,addis ababa,zone 1,adama
DHIS2_000531,Private Clinic 31,Amhara,Gondar,Zone 2,Clinic,09891597126,14.992241994790017,41.337098721557695,Private,Private Clinic 31,Private Clinic 31,private clinic 31,P613,amhara,zone 2,gondar
DHIS2_000532,Private Clinic 32,Amhara,Mekelle,Zone 5,Clinic,09779144712,5.311188333427565,34.72923031870926,Private,Private Clinic 32,Private Clinic 32,private clinic 32,P613,amhara,zone 5,mekelle
DHIS2_000533,Private Clinic 33,SNNPR,Adama,Zone 4,Clinic,09785779042,6.829205678919068,45.43373211226016,Private,Private Clinic 33,Private Clinic 33,private clinic 33,P613,snnpr,zone 4,adama
DHIS2_000534,Private Clinic 34,Oromia,Hawassa,Zone 3,Clinic,09462879148,3.92343841955051,43.444331638172095,Private,Private Clinic 34,Private Clinic 34,private clinic 34,P613,oromia,zone 3,hawassa
DHIS2_000535,Private Clinic 35,Addis Ababa,Lideta,Zone 1,Clinic,09450686940,10.939862100966497,44.067836503597874,Private,Private Clinic 35,Private Clinic 35,private clinic 35,P613,addis ababa,zone 1,lideta
DHIS2_000536,Private Clinic 36,Oromia,Addis Ketema,Zone 5,Clinic,09217152747,5.795513697043605,33.36601172334807,Private,Private Clinic 36,Private Clinic 36,private clinic 36,P613,oromia,zone 5,addis ketema
DHIS2_000537,Private Clinic 37,Amhara,Bahir Dar,Zone 3,Clinic,09748499601,14.268812382154755,44.98174853660498,Private,Private Clinic 37,Private Clinic 37,private clinic 37,P613,amhara,zone 3,bahir dar
DHIS2_000538,Private Clinic 38,SNNPR,Hawassa,Zone 4,Clinic,09583823165,4.062520927363417,33.563951598093915,Private,Private Clinic 38,Private Clinic 38,private clinic 38,P613,snnpr,zone 4,hawassa
DHIS2_000539,Private Clinic 39,Addis Ababa,Addis Ketema,Zone 4,Clinic,09788483721,4.100392021337162,38.04555695742633,Private,Private Clinic 39,Private Clinic 39,private clinic 39,P613,addis ababa,zone 4,addis ketema
DHIS2_000540,Private Clinic 40,Addis Ababa,Dire Dawa,Zone 1,Clinic,09624372528,4.325689357576736,38.31933236461165,Private,Private Clinic 40,Private Clinic 40,private clinic 40,P613,addis ababa,zone 1,dire dawa
DHIS2_000541,Private Clinic 41,Amhara,Adama,Zone 4,Clinic,09273813565,10.069302413650739,37.15898468545161,Private,Private Clinic 41,Private Clinic 41,private clinic 41,P613,amhara,zone 4,adama
DHIS2_000542,Private Clinic 42,Oromia,Hawassa,Zone 1,Clinic,09750057648,7.699561686484273,34.86656335945285,Private,Private Clinic 42,Private Clinic 42,private clinic 42,P613,oromia,zone 1,hawassa
DHIS2_000543,Private Clinic 43,SNNPR,Dire Dawa,Zone 5,Clinic,09558665285,14.787966180960979,46.262984671972546,Private,Private Clinic 43,Private Clinic 43,private clinic 43,P613,snnpr,zone 5,dire dawa
DHIS2_000544,Private Clinic 44,Addis Ababa,Nifas Silk,Zone 5,Clinic,09256316696,11.92023387472349,33.97479614224341,Private,Private Clinic 44,Private Clinic 44,private clinic 44,P613,addis ababa,zone 5,nifas silk
DHIS2_000545,Private Clinic 45,Addis Ababa,Bole,Zone 5,Clinic,09661195209,3.563344285773756,38.76135917236874,Private,Private Clinic 45,Private Clinic 45,private clinic 45,P613,addis ababa,zone 5,bole
DHIS2_000546,Private Clinic 46,Oromia,Butajira,Zone 2,Clinic,09368865527,7.201503110000761,33.867640148450946,Private,Private Clinic 46,Private Clinic 46,private clinic 46,P613,oromia,zone 2,butajira
DHIS2_000547,Private Clinic 47,SNNPR,Butajira,Zone 1,Clinic,09325135763,14.938893871757223,35.60842873829231,Private,Private Clinic 47,Private Clinic 47,private clinic 47,P613,snnpr,zone 1,butajira
DHIS2_000548,Private Clinic 48,Amhara,Hosaena,Zone 2,Clinic,09246595773,14.95602930968069,46.461542220693055,Private,Private Clinic 48,Private Clinic 48,private clinic 48,P613,amhara,zone 2,hosaena
DHIS2_000549,Private Clinic 49,SNNPR,Kirkos,Zone 5,Clinic,09834586222,3.418381922805899,46.4238216184176,Private,Private Clinic 49,Private Clinic 49,private clinic 49,P613,snnpr,zone 5,kirkos
DHIS2_000550,Private Clinic 50,Oromia,Bahir Dar,Zone 3,Clinic,09179448631,6.187200511064473,34.94272381924206,Private,Private Clinic 50,Private Clinic 50,private clinic 50,P613,oromia,zone 3,bahir dar
DHIS2_000551,Private Clinic 51,Oromia,Hosaena,Zone 1,Clinic,09288931275,3.425068421022541,37.935770480548065,Private,Private Clinic 51,Private Clinic 51,private clinic 51,P613,oromia,zone 1,hosaena
DHIS2_000552,Private Clinic 52,Oromia,Dire Dawa,Zone 3,Clinic,09310605409,7.901438556848385,38.59032775518471,Private,Private Clinic 52,Private Clinic 52,private clinic 52,P613,oromia,zone 3,dire dawa
DHIS2_000553,Private Clinic 53,Addis Ababa,Dire Dawa,Zone 2,Clinic,09289655365,14.545463671104597,34.64203290081681,Private,Private Clinic 53,Private Clinic 53,private clinic 53,P613,addis ababa,zone 2,dire dawa
DHIS2_000554,Private Clinic 54,Addis Ababa,Dire Dawa,Zone 5,Clinic,09143957164,8.767038927919776,41.886116769892766,Private,Private Clinic 54,Private Clinic 54,private clinic 54,P613,addis ababa,zone 5,dire dawa
DHIS2_000555,Private Clinic 55,Amhara,Hosaena,Zone 2,Clinic,09823881178,13.373914563688182,44.00864878430553,Private,Private Clinic 55,Private Clinic 55,private clinic 55,P613,amhara,zone 2,hosaena
DHIS2_000556,Private Clinic 56,Addis Ababa,Bole,Zone 4,Clinic,09114684346,13.407530411517628,43.62544465072552,Private,Private Clinic 56,Private Clinic 56,private clinic 56,P613,addis ababa,zone 4,bole
DHIS2_000557,Private Clinic 57,SNNPR,Modjo,Zone 1,Clinic,09561900771,10.423336538582213,44.290749593364616,Private,Private Clinic 57,Private Clinic 57,private clinic 57,P613,snnpr,zone 1,modjo
DHIS2_000558,Private Clinic 58,SNNPR,Dire Dawa,Zone 3,Clinic,09527486878,12.909801006777151,34.93304801210168,Private,Private Clinic 58,Private Clinic 58,private clinic 58,P613,snnpr,zone 3,dire dawa
DHIS2_000559,Private Clinic 59,SNNPR,Mekelle,Zone 2,Clinic,09494328141,12.079629645419216,36.88032496046862,Private,Private Clinic 59,Private Clinic 59,private clinic 59,P613,snnpr,zone 2,mekelle
DHIS2_000560,Private Clinic 60,Amhara,Modjo,Zone 3,Clinic,09139263888,4.3901262813630915,38.65043042980198,Private,Private Clinic 60,Private Clinic 60,private clinic 60,P613,amhara,zone 3,modjo
DHIS2_000561,Private Clinic 61,Addis Ababa,Modjo,Zone 3,Clinic,09866825157,6.400115379186979,33.27641578107326,Private,Private Clinic 61,Private Clinic 61,private clinic 61,P613,addis ababa,zone 3,modjo
DHIS2_000562,Private Clinic 62,Oromia,Bahir Dar,Zone 4,Clinic,09425886372,4.230116735888151,47.05842730854677,Private,Private Clinic 62,Private Clinic 62,private clinic 62,P613,oromia,zone 4,bahir dar
DHIS2_000563,Private Clinic 63,Addis Ababa,Dukem,Zone 2,Clinic,09494669146,4.996531043187268,44.56476438798203,Private,Private Clinic 63,Private Clinic 63,private clinic 63,P613,addis ababa,zone 2,dukem
DHIS2_000564,Private Clinic 64,Oromia,Arada,Zone 1,Clinic,09662374647,3.548904405750154,46.07305209228564,Private,Private Clinic 64,Private Clinic 64,private clinic 64,P613,oromia,zone 1,arada
DHIS2_000565,Private Clinic 65,Addis Ababa,Gondar,Zone 5,Clinic,09431845218,10.132750310742544,38.75418390608433,Private,Private Clinic 65,Private Clinic 65,private clinic 65,P613,addis ababa,zone 5,gondar
