,,name_exact,name_levenshtein,name_jaro_winkler,name_cosine,region_exact,woreda_exact,feature_sum,feature_mean
243,41,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
243,313,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
243,354,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
243,360,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
243,362,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
244,40,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
244,196,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
244,226,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
244,264,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
244,281,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
244,405,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
244,416,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
245,42,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
245,72,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
245,126,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
245,207,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
245,219,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
245,221,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
245,271,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
245,413,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
246,83,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
246,272,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
247,22,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
247,116,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
247,181,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
247,343,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
247,364,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
248,195,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
248,232,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
249,14,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
249,29,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
249,81,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
249,100,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
249,193,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
249,325,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
249,347,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
250,94,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
250,103,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
250,140,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
250,205,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
250,210,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
250,212,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
250,247,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
250,276,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
250,292,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
250,374,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
250,377,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
250,393,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
251,145,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
251,149,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
251,157,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
251,204,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
251,334,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
251,403,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
252,15,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
252,175,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
252,299,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
252,328,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
253,45,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
253,144,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
253,283,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
253,368,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
253,410,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
254,65,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
254,166,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
254,182,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
254,306,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
254,311,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
254,315,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
254,327,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
254,350,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
255,110,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
255,121,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
255,214,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
255,286,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
255,293,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
255,302,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
255,369,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
255,389,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
256,79,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
256,102,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
256,239,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
256,298,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
256,333,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
257,336,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
257,338,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
258,65,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
258,166,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
258,182,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
258,306,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
258,311,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
258,315,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
258,327,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
258,350,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
259,40,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
259,196,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
259,226,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
259,264,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
259,281,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
259,405,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
259,416,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
260,269,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
260,373,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
261,148,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
261,158,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
261,312,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
262,2,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
262,61,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
262,203,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
262,231,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
262,300,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
262,316,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
263,76,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
263,259,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
263,317,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
264,17,0,0.0,0.0,0.0,1,1,2.0,0.5714285714285714
264,80,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
265,80,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
265,133,0,1.0,1.0,0.0,1,0,3.0,0.8571428571428571
265,139,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
265,162,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
265,192,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
265,263,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
265,268,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
265,418,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
266,145,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
266,157,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
266,204,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
266,403,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
267,89,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
267,114,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
267,304,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
267,342,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
267,366,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
268,76,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
268,317,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
269,11,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
269,51,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
269,172,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
269,291,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
269,408,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
270,64,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
270,67,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
270,107,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
270,382,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
271,133,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
271,139,0,1.0,1.0,0.0,1,0,3.0,0.8571428571428571
271,150,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
271,162,0,1.0,1.0,0.0,1,0,3.0,0.8571428571428571
271,192,0,1.0,1.0,0.0,1,1,4.0,1.1428571428571428
271,263,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
271,268,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
271,418,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
272,14,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
272,29,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
272,81,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
272,100,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
272,193,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
272,325,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
272,347,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
273,76,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
273,259,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
273,317,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
274,42,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
274,72,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
274,126,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
274,207,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
274,219,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
274,221,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
274,271,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
274,413,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
275,65,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
275,166,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
275,182,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
275,306,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
275,311,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
275,315,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
275,327,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
275,350,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
276,65,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
276,166,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
276,182,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
276,306,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
276,311,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
276,315,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
276,327,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
276,350,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
277,42,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
277,72,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
277,126,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
277,207,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
277,219,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
277,221,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
277,271,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
277,413,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
278,89,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
278,114,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
278,304,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
278,342,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
278,366,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
279,110,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
279,121,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
279,214,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
279,286,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
279,293,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
279,302,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
279,369,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
279,389,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
280,22,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
280,116,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
280,181,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
280,343,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
280,364,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
281,33,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
281,62,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
281,70,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
281,115,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
281,164,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
281,318,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
281,341,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
281,391,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
282,66,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
282,104,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
282,119,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
282,154,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
282,186,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
282,223,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
282,349,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
283,14,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
283,29,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
283,81,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
283,100,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
283,193,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
283,325,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
283,347,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
284,9,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
284,151,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
284,237,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
284,242,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
284,246,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
284,278,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
284,345,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
284,356,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
284,404,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
285,65,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
285,166,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
285,182,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
285,306,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
285,311,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
285,315,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
285,327,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
285,350,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
286,228,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
286,249,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
286,307,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
287,26,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
287,260,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
288,94,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
288,103,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
288,140,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
288,205,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
288,210,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
288,212,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
288,247,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
288,276,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
288,292,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
288,374,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
288,377,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
288,393,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
289,110,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
289,121,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
289,214,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
289,286,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
289,293,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
289,302,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
289,369,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
289,389,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
290,73,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
290,241,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
291,289,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
292,42,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
292,72,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
292,126,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
292,207,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
292,219,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
292,221,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
292,271,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
292,413,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
293,9,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
293,151,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
293,237,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
293,242,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
293,246,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
293,278,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
293,345,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
293,404,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
294,11,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
294,51,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
294,172,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
294,291,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
294,408,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
295,13,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
295,159,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
295,324,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
295,344,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
295,380,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
295,400,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
295,401,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
296,49,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
296,232,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
296,251,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
296,297,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
296,321,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
296,388,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
297,65,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
297,166,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
297,182,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
297,306,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
297,311,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
297,315,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
297,327,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
297,350,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
298,11,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
298,51,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
298,172,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
298,291,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
298,408,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
299,89,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
299,114,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
299,304,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
299,342,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
299,366,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
300,171,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
300,179,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
300,190,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
300,386,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
301,10,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
301,106,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
301,132,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
301,417,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
302,137,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
302,245,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
302,280,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
302,363,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
303,1,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
303,24,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
303,44,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
303,125,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
303,230,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
303,277,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
304,19,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
304,59,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
304,75,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
304,113,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
304,170,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
305,53,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
305,273,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
306,361,0,0.0,0.0,0.0,1,0,1.0,0.2857142857142857
307,21,0,1.0,1.0,0.0,1,0,3.0,0.8571428571428571
307,227,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
307,296,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
308,31,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
308,105,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
308,128,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
308,295,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
308,301,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
309,332,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
309,337,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
309,415,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
310,94,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
310,103,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
310,140,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
310,205,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
310,210,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
310,212,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
310,247,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
310,276,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
310,292,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
310,374,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
310,377,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
310,393,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
311,110,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
311,121,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
311,214,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
311,286,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
311,293,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
311,302,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
311,369,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
311,389,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
312,18,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
312,20,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
312,88,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
312,90,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
312,216,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
312,331,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
313,6,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
313,98,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
313,142,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
