facility_id,facility_name,region,woreda,zone,facility_type,phone,latitude,longitude,owner_type,facility_name_amharic_xlat,facility_name_expanded,facility_name_normalized,facility_name_phonetic,region_normalized,zone_normalized,woreda_normalized
MFR_000377,Gondar Hospital,Amhara,Bahir Dar,Zone 1,Hospital,09793022130,10.757504899655165,47.61291665724536,NGO,Gondar Hospital,Gondar Hospital,gondar hospital,G536,amhara,zone 1,bahir dar
MFR_000378,Hosaena Dispensary,Amhara,Bahir Dar,Zone 5,Dispensary,09323721794,6.493730973422148,36.10642377264857,Public,Hosaena Dispensary,Hosaena Dispensary,hosaena dispensary,H253,amhara,zone 5,bahir dar
MFR_000379,Hawassa General Hospital,Addis Ababa,Kirkos,Zone 5,General Hospital,09832438280,11.059707378552357,41.73313139652347,Private,Hawassa General Hospital,Hawassa General Hospital,hawassa general hospital,H225,addis ababa,zone 5,kirkos
MFR_000380,Nifas Silk Dispensary,Oromia,Bishoftu,Zone 1,Dispensary,09777873129,5.459774514321797,43.88440800411624,Private,Nifas Silk Dispensary,Nifas Silk Dispensary,nifas silk dispensary,N122,oromia,zone 1,bishoftu
MFR_000381,Modjo Health Post,Addis Ababa,Kirkos,Zone 4,Health Post,09810734275,4.763552515058516,45.16685654900206,NGO,Modjo Health Post,Modjo Health Post,modjo health post,M324,addis ababa,zone 4,kirkos
MFR_000382,Addis Ababa HP,Oromia,Adama,Zone 1,HP,09175030702,7.048081692204281,43.87471754886079,Private,Addis Ababa HP,Addis Ababa Health Post,addis ababa health post,A321,oromia,zone 1,adama
MFR_000383,Addis Ababa HC,SNNPR,Hosaena,Zone 1,HC,09367182455,3.094099089263002,42.46382685343745,Private,Addis Ababa HC,Addis Ababa Health Center,addis ababa health center,A321,snnpr,zone 1,hosaena
MFR_000384,Hawassa Hospital,SNNPR,Butajira,Zone 2,Hospital,09656619069,14.54772243585341,42.31362885326562,Private,Hawassa Hospital,Hawassa Hospital,hawassa hospital,H221,snnpr,zone 2,butajira
MFR_000385,Dessie Health Post,SNNPR,Hosaena,Zone 4,Health Post,09490440554,4.988997357841871,39.68312458112836,Public,Dessie Health Post,Dessie Health Post,dessie health post,D243,snnpr,zone 4,hosaena
MFR_000386,Dessie HC,Addis Ababa,Nifas Silk,Zone 4,HC,09675040040,13.245419060456005,36.62965695475568,NGO,Dessie HC,Dessie Health Center,dessie health center,D243,addis ababa,zone 4,nifas silk
MFR_000387,Butajira Dispensary,Amhara,Mekelle,Zone 2,Dispensary,09295235670,5.629409753639261,39.88445219065948,Private,Butajira Dispensary,Butajira Dispensary,butajira dispensary,B326,amhara,zone 2,mekelle
MFR_000388,Bahir Dar Health Post,SNNPR,Arba Minch,Zone 5,Health Post,09196783786,11.78547128211547,38.32561584677937,Private,Bahir Dar Health Post,Bahir Dar Health Post,bahir dar health post,B636,snnpr,zone 5,arba minch
MFR_000389,Butajira Clinic,SNNPR,Butajira,Zone 3,Clinic,09677066688,12.277068500369595,37.64999905757684,NGO,Butajira Clinic,Butajira Clinic,butajira clinic,B326,snnpr,zone 3,butajira
MFR_000390,Bole Clinic,Addis Ababa,Nifas Silk,Zone 5,Clinic,09461982472,12.162948826398871,45.82810477527555,Private,Bole Clinic,Bole Clinic,bole clinic,B424,addis ababa,zone 5,nifas silk
MFR_000391,Bahir Dar Hospital,Amhara,Bahir Dar,Zone 3,Hospital,09273065654,5.664910448319847,37.82504984489323,Private,Bahir Dar Hospital,Bahir Dar Hospital,bahir dar hospital,B636,amhara,zone 3,bahir dar
MFR_000392,Adama Health Post,Addis Ababa,Nifas Silk,Zone 3,Health Post,09442791816,13.735713570931615,33.00664172155812,Private,Adama Health Post,Adama Health Post,adama health post,A354,addis ababa,zone 3,nifas silk
MFR_000393,Adama General Hospital,Oromia,Adama,Zone 3,General Hospital,09515875293,7.460688796828119,38.8868727934422,NGO,Adama General Hospital,Adama General Hospital,adama general hospital,A352,oromia,zone 3,adama
MFR_000394,Dukem Health Center,Addis Ababa,Nifas Silk,Zone 3,Health Center,09458710324,12.450589030305352,36.765020748934504,Private,Dukem Health Center,Dukem Health Center,dukem health center,D254,addis ababa,zone 3,nifas silk
MFR_000395,Hawassa Health Center,Amhara,Bahir Dar,Zone 3,Health Center,09435589001,5.299115348817909,46.773586300131555,NGO,Hawassa Health Center,Hawassa Health Center,hawassa health center,H243,amhara,zone 3,bahir dar
MFR_000396,Kirkos Health Center,Addis Ababa,Bole,Zone 5,Health Center,09536372008,5.102661265269928,46.001555317590004,Public,Kirkos Health Center,Kirkos Health Center,kirkos health center,K622,addis ababa,zone 5,bole
MFR_000397,Butajira Health Post,Amhara,Gondar,Zone 5,Health Post,09315351826,8.13002197593734,37.895076463979805,NGO,Butajira Health Post,Butajira Health Post,butajira health post,B326,amhara,zone 5,gondar
MFR_000398,Butajira Hospital,Oromia,Dukem,Zone 2,Hospital,09269646035,8.033375927487763,44.70548254510322,Public,Butajira Hospital,Butajira Hospital,butajira hospital,B326,oromia,zone 2,dukem
MFR_000399,Dire Dawa General Hospital,Addis Ababa,Bole,Zone 2,General Hospital,09337949891,3.3937154895433013,42.540637031699525,NGO,Dire Dawa General Hospital,Dire Dawa General Hospital,dire dawa general hospital,D632,addis ababa,zone 2,bole
MFR_000400,Addis Ababa Health Post,Oromia,Dire Dawa,Zone 4,Health Post,09794572348,4.140636546392313,45.401201520393705,Private,Addis Ababa Health Post,Addis Ababa Health Post,addis ababa health post,A321,oromia,zone 4,dire dawa
MFR_000401,Bole Health Post,Addis Ababa,Kirkos,Zone 4,Health Post,09515250295,9.18791287027744,39.94940479909195,NGO,Bole Health Post,Bole Health Post,bole health post,B443,addis ababa,zone 4,kirkos
MFR_000402,Gondar Hospital,Addis Ababa,Arada,Zone 5,Hospital,09189140165,12.186561006190331,33.00017452133049,Public,Gondar Hospital,Gondar Hospital,gondar hospital,G536,addis ababa,zone 5,arada
MFR_000403,Hosaena General Hospital,SNNPR,Arba Minch,Zone 3,General Hospital,09343218943,6.650384635635371,37.55913768382541,Private,Hosaena General Hospital,Hosaena General Hospital,hosaena general hospital,H252,snnpr,zone 3,arba minch
MFR_000404,Bahir Dar Referral Hospital,Oromia,Bishoftu,Zone 5,Referral Hospital,09130080580,11.780696838770554,42.6095338920388,NGO,Bahir Dar Referral Hospital,Bahir Dar Referral Hospital,bahir dar referral hospital,B636,oromia,zone 5,bishoftu
MFR_000405,Gondar Hospital,SNNPR,Hosaena,Zone 3,Hospital,09611531064,11.551455997182154,45.251691997584544,NGO,Gondar Hospital,Gondar Hospital,gondar hospital,G536,snnpr,zone 3,hosaena
MFR_000406,Hosaena Clinic,SNNPR,Arba Minch,Zone 3,Clinic,09830462320,12.149794613706636,41.13706505193984,NGO,Hosaena Clinic,Hosaena Clinic,hosaena clinic,H252,snnpr,zone 3,arba minch
MFR_000407,Dukem HC,Oromia,Dukem,Zone 2,HC,09324749151,12.367580609106685,41.75659170771168,Private,Dukem HC,Dukem Health Center,dukem health center,D254,oromia,zone 2,dukem
MFR_000408,Bole HP,Addis Ababa,Bole,Zone 1,HP,09547649509,10.58591399023749,34.94912058401912,Public,Bole HP,Bole Health Post,bole health post,B443,addis ababa,zone 1,bole
MFR_000409,Dire Dawa HP,Oromia,Adama,Zone 3,HP,09251701479,14.66903998848124,39.73220468619909,Private,Dire Dawa HP,Dire Dawa Health Post,dire dawa health post,D634,oromia,zone 3,adama
MFR_000410,Hosaena Dispensary,Addis Ababa,Kirkos,Zone 5,Dispensary,09583746504,6.288859072106292,45.10606355800054,Private,Hosaena Dispensary,Hosaena Dispensary,hosaena dispensary,H253,addis ababa,zone 5,kirkos
MFR_000411,Bole Hospital,SNNPR,Arba Minch,Zone 5,Hospital,09473588207,13.278446684975123,43.5175479238539,NGO,Bole Hospital,Bole Hospital,bole hospital,B421,snnpr,zone 5,arba minch
MFR_000412,Addis Ababa Health Post,Amhara,Bahir Dar,Zone 4,Health Post,09877404927,8.790005042824328,40.60008973474119,Private,Addis Ababa Health Post,Addis Ababa Health Post,addis ababa health post,A321,amhara,zone 4,bahir dar
MFR_000413,Modjo HP,Addis Ababa,Nifas Silk,Zone 2,HP,09116472973,4.492593974895891,44.96321040805799,Public,Modjo HP,Modjo Health Post,modjo health post,M324,addis ababa,zone 2,nifas silk
MFR_000414,Butajira Health Post,Oromia,Bishoftu,Zone 5,Health Post,09897697746,11.474318195560304,41.01435827840514,Public,Butajira Health Post,Butajira Health Post,butajira health post,B326,oromia,zone 5,bishoftu
MFR_000415,Nifas Silk Clinic,Addis Ababa,Nifas Silk,Zone 4,Clinic,09374283282,5.15106734289348,45.000052226455225,NGO,Nifas Silk Clinic,Nifas Silk Clinic,nifas silk clinic,N122,addis ababa,zone 4,nifas silk
MFR_000416,Adama HP,Oromia,Dukem,Zone 3,HP,09226796693,11.125828949492083,42.37543779127809,Public,Adama HP,Adama Health Post,adama health post,A354,oromia,zone 3,dukem
MFR_000417,Butajira General Hospital,Addis Ababa,Lideta,Zone 2,General Hospital,09322856498,9.860951797724985,45.492455651824066,Public,Butajira General Hospital,Butajira General Hospital,butajira general hospital,B326,addis ababa,zone 2,lideta
MFR_000418,Gondar Hospital,Addis Ababa,Addis Ketema,Zone 4,Hospital,09169910712,6.681319194265694,38.294377551785345,Private,Gondar Hospital,Gondar Hospital,gondar hospital,G536,addis ababa,zone 4,addis ketema
MFR_000419,Butajira Health Center,Addis Ababa,Lideta,Zone 3,Health Center,09395711044,6.429099895112472,39.49150319398894,Private,Butajira Health Center,Butajira Health Center,butajira health center,B326,addis ababa,zone 3,lideta
MFR_000420,Hosaena HP,SNNPR,Butajira,Zone 3,HP,09741276622,14.784594444191551,44.772927344383206,Private,Hosaena HP,Hosaena Health Post,hosaena health post,H254,snnpr,zone 3,butajira
MFR_000421,Dessie Clinic,Addis Ababa,Addis Ketema,Zone 2,Clinic,09159309063,6.315829301590243,39.48028391391759,Private,Dessie Clinic,Dessie Clinic,dessie clinic,D224,addis ababa,zone 2,addis ketema
MFR_000422,Addis Ababa HC,Addis Ababa,Kirkos,Zone 2,HC,09692184132,14.64811854491693,34.69955257091196,Private,Addis Ababa HC,Addis Ababa Health Center,addis ababa health center,A321,addis ababa,zone 2,kirkos
MFR_000423,Addis Ababa Health Center,Amhara,Bahir Dar,Zone 1,Health Center,09282112225,7.771348542634447,36.96414394737959,NGO,Addis Ababa Health Center,Addis Ababa Health Center,addis ababa health center,A321,amhara,zone 1,bahir dar
MFR_000424,Bahir Dar Clinic,Amhara,Dessie,Zone 3,Clinic,09316913462,10.881072761694686,47.52805997549838,Public,Bahir Dar Clinic,Bahir Dar Clinic,bahir dar clinic,B636,amhara,zone 3,dessie
MFR_000425,Modjo Dispensary,Oromia,Bishoftu,Zone 5,Dispensary,09484741149,4.104803832989705,41.98566880725572,Private,Modjo Dispensary,Modjo Dispensary,modjo dispensary,M323,oromia,zone 5,bishoftu
MFR_000426,Nifas Silk Dispensary,SNNPR,Butajira,Zone 2,Dispensary,09126828923,11.479558438544515,42.15011125619228,Public,Nifas Silk Dispensary,Nifas Silk Dispensary,nifas silk dispensary,N122,snnpr,zone 2,butajira
MFR_000427,Dire Dawa Dispensary,Amhara,Bahir Dar,Zone 5,Dispensary,09616687666,4.857943351172638,47.17104388174619,NGO,Dire Dawa Dispensary,Dire Dawa Dispensary,dire dawa dispensary,D633,amhara,zone 5,bahir dar
MFR_000428,Bole HC,Amhara,Dessie,Zone 5,HC,09176120560,7.482657612572183,33.75733416618612,NGO,Bole HC,Bole Health Center,bole health center,B443,amhara,zone 5,dessie
MFR_000429,Bole Health Post,Addis Ababa,Bole,Zone 1,Health Post,09514469353,14.490972181005809,38.98552976463652,Private,Bole Health Post,Bole Health Post,bole health post,B443,addis ababa,zone 1,bole
MFR_000430,Nifas Silk HC,SNNPR,Butajira,Zone 4,HC,09785460974,4.111505796616406,44.22576524514347,Public,Nifas Silk HC,Nifas Silk Health Center,nifas silk health center,N122,snnpr,zone 4,butajira
MFR_000431,Modjo Health Post,Oromia,Adama,Zone 2,Health Post,09171957160,10.073447873816367,42.199375273310686,Private,Modjo Health Post,Modjo Health Post,modjo health post,M324,oromia,zone 2,adama
MFR_000432,Butajira General Hospital,Amhara,Bahir Dar,Zone 1,General Hospital,09832640051,5.391244037601609,46.16205069981723,Public,Butajira General Hospital,Butajira General Hospital,butajira general hospital,B326,amhara,zone 1,bahir dar
MFR_000433,Modjo HC,SNNPR,Hawassa,Zone 1,HC,09365756089,3.750315548914149,39.8841077489523,NGO,Modjo HC,Modjo Health Center,modjo health center,M324,snnpr,zone 1,hawassa
MFR_000434,Gondar General Hospital,Amhara,Dessie,Zone 5,General Hospital,09318825150,13.061902006116298,45.07635477743494,Private,Gondar General Hospital,Gondar General Hospital,gondar general hospital,G536,amhara,zone 5,dessie
MFR_000435,Nifas Silk Health Center,Oromia,Dukem,Zone 2,Health Center,09835592498,6.040286040715937,47.81489388511878,Public,Nifas Silk Health Center,Nifas Silk Health Center,nifas silk health center,N122,oromia,zone 2,dukem
MFR_000436,Nifas Silk Dispensary,Addis Ababa,Arada,Zone 5,Dispensary,09197385781,7.0032814683485185,45.977900210967164,Public,Nifas Silk Dispensary,Nifas Silk Dispensary,nifas silk dispensary,N122,addis ababa,zone 5,arada
MFR_000437,Modjo Hospital,SNNPR,Arba Minch,Zone 2,Hospital,09387141179,7.936073597989727,46.105843802733375,Private,Modjo Hospital,Modjo Hospital,modjo hospital,M322,snnpr,zone 2,arba minch
MFR_000438,Kirkos HC,Amhara,Gondar,Zone 1,HC,09331884601,12.896918848164091,37.385746656182896,Public,Kirkos HC,Kirkos Health Center,kirkos health center,K622,amhara,zone 1,gondar
MFR_000439,Hosaena Referral Hospital,Amhara,Dessie,Zone 3,Referral Hospital,09172022454,3.3397352928320134,36.150440242744224,Private,Hosaena Referral Hospital,Hosaena Referral Hospital,hosaena referral hospital,H256,amhara,zone 3,dessie
MFR_000440,Adama Health Center,SNNPR,Hosaena,Zone 1,Health Center,09544325124,14.088322445108794,34.67820924823686,Private,Adama Health Center,Adama Health Center,adama health center,A354,snnpr,zone 1,hosaena
MFR_000441,Hawassa General Hospital,Amhara,Bahir Dar,Zone 4,General Hospital,09381648034,11.646786583732874,45.39732135293644,Public,Hawassa General Hospital,Hawassa General Hospital,hawassa general hospital,H225,amhara,zone 4,bahir dar
MFR_000442,Bahir Dar Clinic,Addis Ababa,Addis Ketema,Zone 2,Clinic,09553117886,9.640562254388971,36.823233733723235,Public,Bahir Dar Clinic,Bahir Dar Clinic,bahir dar clinic,B636,addis ababa,zone 2,addis ketema
MFR_000443,Hosaena Hospital,Addis Ababa,Lideta,Zone 1,Hospital,09225551270,6.92091050436049,38.31637423189582,Public,Hosaena Hospital,Hosaena Hospital,hosaena hospital,H252,addis ababa,zone 1,lideta
MFR_000444,Adama Referral Hospital,Addis Ababa,Arada,Zone 5,Referral Hospital,09674711285,9.640454276997263,40.5469870882731,Private,Adama Referral Hospital,Adama Referral Hospital,adama referral hospital,A356,addis ababa,zone 5,arada
MFR_000445,Bahir Dar General Hospital,Oromia,Adama,Zone 1,General Hospital,09782141525,8.542121775301323,39.21774097225188,Public,Bahir Dar General Hospital,Bahir Dar General Hospital,bahir dar general hospital,B636,oromia,zone 1,adama
MFR_000446,Hosaena HP,Oromia,Dire Dawa,Zone 5,HP,09118556135,5.755177929047624,34.7632695022533,Private,Hosaena HP,Hosaena Health Post,hosaena health post,H254,oromia,zone 5,dire dawa
MFR_000447,Bahir Dar HC,Addis Ababa,Lideta,Zone 3,HC,09692158288,6.561440184238207,41.12054415235903,Private,Bahir Dar HC,Bahir Dar Health Center,bahir dar health center,B636,addis ababa,zone 3,lideta
MFR_000448,Dukem Health Post,Oromia,Dukem,Zone 3,Health Post,09455874854,5.668335656978043,40.788368561703074,Private,Dukem Health Post,Dukem Health Post,dukem health post,D254,oromia,zone 3,dukem
MFR_000449,Butajira Clinic,Oromia,Bishoftu,Zone 3,Clinic,09151467922,14.834960063416817,39.22103740451207,Private,Butajira Clinic,Butajira Clinic,butajira clinic,B326,oromia,zone 3,bishoftu
MFR_000450,Dukem Health Center,Amhara,Gondar,Zone 2,Health Center,09565445376,5.444005653272218,37.91328247770198,Public,Dukem Health Center,Dukem Health Center,dukem health center,D254,amhara,zone 2,gondar
MFR_000451,Dessie Health Center,Amhara,Gondar,Zone 2,Health Center,09786630655,8.948445002782693,46.99690851612463,Public,Dessie Health Center,Dessie Health Center,dessie health center,D243,amhara,zone 2,gondar
MFR_000452,Kirkos Health Center,Oromia,Dire Dawa,Zone 1,Health Center,09765927604,11.146772700934086,44.5948008195838,Public,Kirkos Health Center,Kirkos Health Center,kirkos health center,K622,oromia,zone 1,dire dawa
MFR_000453,Modjo Dispensary,SNNPR,Hawassa,Zone 3,Dispensary,09524716532,11.078957272254378,39.12178585238885,Private,Modjo Dispensary,Modjo Dispensary,modjo dispensary,M323,snnpr,zone 3,hawassa
MFR_000454,Adama Referral Hospital,Amhara,Mekelle,Zone 1,Referral Hospital,09148175224,11.681323948258944,41.03484899021368,NGO,Adama Referral Hospital,Adama Referral Hospital,adama referral hospital,A356,amhara,zone 1,mekelle
MFR_000455,Nifas Silk Dispensary,Amhara,Gondar,Zone 1,Dispensary,09358206785,9.378928761299917,40.65842693114007,Public,Nifas Silk Dispensary,Nifas Silk Dispensary,nifas silk dispensary,N122,amhara,zone 1,gondar
MFR_000456,Modjo Hospital,Oromia,Modjo,Zone 2,Hospital,09278602415,7.916870837315269,42.71661349425513,Private,Modjo Hospital,Modjo Hospital,modjo hospital,M322,oromia,zone 2,modjo
MFR_000457,Adama Clinic,SNNPR,Arba Minch,Zone 5,Clinic,09165651376,14.616789744609108,33.998470918713345,Private,Adama Clinic,Adama Clinic,adama clinic,A352,snnpr,zone 5,arba minch
MFR_000458,Dessie Referral Hospital,SNNPR,Hawassa,Zone 5,Referral Hospital,09359768169,8.201666793067613,47.95773530854426,NGO,Dessie Referral Hospital,Dessie Referral Hospital,dessie referral hospital,D261,snnpr,zone 5,hawassa
MFR_000459,Nifas Silk Clinic,Oromia,Modjo,Zone 3,Clinic,09327127283,3.8245641326875317,38.543612991401595,Private,Nifas Silk Clinic,Nifas Silk Clinic,nifas silk clinic,N122,oromia,zone 3,modjo
MFR_000460,Modjo HC,Oromia,Modjo,Zone 4,HC,09440016158,10.940211460798277,40.25984052269621,Private,Modjo HC,Modjo Health Center,modjo health center,M324,oromia,zone 4,modjo
MFR_000461,Bole Clinic,Addis Ababa,Bole,Zone 2,Clinic,09817503276,8.112851731513164,41.2204853499636,Public,Bole Clinic,Bole Clinic,bole clinic,B424,addis ababa,zone 2,bole
MFR_000462,Dire Dawa General Hospital,Oromia,Dire Dawa,Zone 1,General Hospital,09620431929,10.949807363299298,38.20443989601838,NGO,Dire Dawa General Hospital,Dire Dawa General Hospital,dire dawa general hospital,D632,oromia,zone 1,dire dawa
MFR_000463,Kirkos HP,Oromia,Modjo,Zone 4,HP,09610973737,13.231019459260112,41.124696273251395,Private,Kirkos HP,Kirkos Health Post,kirkos health post,K622,oromia,zone 4,modjo
MFR_000464,Modjo Referral Hospital,Addis Ababa,Arada,Zone 3,Referral Hospital,09135861356,7.634543913804368,41.827574027384834,Private,Modjo Referral Hospital,Modjo Referral Hospital,modjo referral hospital,M326,addis ababa,zone 3,arada
MFR_000465,Bahir Dar Health Center,SNNPR,Hosaena,Zone 2,Health Center,09350076121,10.016017081989897,35.00475872115777,Private,Bahir Dar Health Center,Bahir Dar Health Center,bahir dar health center,B636,snnpr,zone 2,hosaena
MFR_000466,Gondar Referral Hospital,Amhara,Bahir Dar,Zone 5,Referral Hospital,09358852189,9.39901679134923,42.55142575566491,Public,Gondar Referral Hospital,Gondar Referral Hospital,gondar referral hospital,G536,amhara,zone 5,bahir dar
MFR_000467,Bahir Dar Hospital,SNNPR,Hawassa,Zone 2,Hospital,09458393094,11.335691506724734,36.28073419496891,NGO,Bahir Dar Hospital,Bahir Dar Hospital,bahir dar hospital,B636,snnpr,zone 2,hawassa
MFR_000468,Hosaena General Hospital,Addis Ababa,Addis Ketema,Zone 5,General Hospital,09551130558,5.252668868307024,34.32577420476778,Public,Hosaena General Hospital,Hosaena General Hospital,hosaena general hospital,H252,addis ababa,zone 5,addis ketema
MFR_000469,Kirkos Clinic,Amhara,Gondar,Zone 3,Clinic,09168261869,13.297444731013243,44.75658583525874,NGO,Kirkos Clinic,Kirkos Clinic,kirkos clinic,K622,amhara,zone 3,gondar
MFR_000470,Nifas Silk HC,Addis Ababa,Arada,Zone 3,HC,09693055484,13.138456173062748,36.73513104163635,NGO,Nifas Silk HC,Nifas Silk Health Center,nifas silk health center,N122,addis ababa,zone 3,arada
MFR_000471,Dessie Health Post,Addis Ababa,Nifas Silk,Zone 5,Health Post,09731223676,14.971539568825879,36.622447278853016,Public,Dessie Health Post,Dessie Health Post,dessie health post,D243,addis ababa,zone 5,nifas silk
MFR_000472,Modjo Hospital,Oromia,Bishoftu,Zone 5,Hospital,09786116475,12.404859012902836,41.492710368376066,NGO,Modjo Hospital,Modjo Hospital,modjo hospital,M322,oromia,zone 5,bishoftu
MFR_000473,Gondar Clinic,SNNPR,Hosaena,Zone 3,Clinic,09842833206,10.484917018368108,44.4345393675144,Private,Gondar Clinic,Gondar Clinic,gondar clinic,G536,snnpr,zone 3,hosaena
MFR_000474,Kirkos Hospital,Oromia,Modjo,Zone 3,Hospital,09467218588,7.828019462847993,38.85890411372673,NGO,Kirkos Hospital,Kirkos Hospital,kirkos hospital,K622,oromia,zone 3,modjo
MFR_000475,Dessie Dispensary,SNNPR,Hosaena,Zone 2,Dispensary,09827728138,5.746505549801988,41.952778153316395,NGO,Dessie Dispensary,Dessie Dispensary,dessie dispensary,D232,snnpr,zone 2,hosaena
MFR_000476,Modjo Hospital,Amhara,Bahir Dar,Zone 1,Hospital,09484282741,14.947573313986602,47.71676861801904,Private,Modjo Hospital,Modjo Hospital,modjo hospital,M322,amhara,zone 1,bahir dar
MFR_000477,Adama HC,Amhara,Dessie,Zone 3,HC,09828004438,7.349175871389949,45.95462131944924,Public,Adama HC,Adama Health Center,adama health center,A354,amhara,zone 3,dessie
MFR_000478,Hosaena Dispensary,Amhara,Bahir Dar,Zone 4,Dispensary,09656988351,10.731080683809738,47.613714812171345,Public,Hosaena Dispensary,Hosaena Dispensary,hosaena dispensary,H253,amhara,zone 4,bahir dar
MFR_000479,Nifas Silk Referral Hospital,Oromia,Bishoftu,Zone 2,Referral Hospital,09667889421,9.956713885166696,39.79366605401416,Private,Nifas Silk Referral Hospital,Nifas Silk Referral Hospital,nifas silk referral hospital,N122,oromia,zone 2,bishoftu
MFR_000480,Hosaena Clinic,Amhara,Bahir Dar,Zone 2,Clinic,09370267675,12.633731217894006,47.41380220393237,Private,Hosaena Clinic,Hosaena Clinic,hosaena clinic,H252,amhara,zone 2,bahir dar
MFR_000481,Hawassa Hospital,Addis Ababa,Arada,Zone 3,Hospital,09698866329,13.005503411025927,42.63866415485451,NGO,Hawassa Hospital,Hawassa Hospital,hawassa hospital,H221,addis ababa,zone 3,arada
MFR_000482,Butajira Clinic,SNNPR,Arba Minch,Zone 3,Clinic,09435653875,5.769535847118381,46.73508348392475,NGO,Butajira Clinic,Butajira Clinic,butajira clinic,B326,snnpr,zone 3,arba minch
MFR_000483,Modjo Clinic,Amhara,Bahir Dar,Zone 1,Clinic,09851159935,5.3598430194355045,44.06139128656016,NGO,Modjo Clinic,Modjo Clinic,modjo clinic,M322,amhara,zone 1,bahir dar
MFR_000484,Kirkos Health Center,Oromia,Bishoftu,Zone 5,Health Center,09824058702,10.471566403183896,47.600739287472315,Private,Kirkos Health Center,Kirkos Health Center,kirkos health center,K622,oromia,zone 5,bishoftu
MFR_000485,Bahir Dar General Hospital,SNNPR,Arba Minch,Zone 2,General Hospital,09147784639,8.224723754108828,38.93942383121407,Private,Bahir Dar General Hospital,Bahir Dar General Hospital,bahir dar general hospital,B636,snnpr,zone 2,arba minch
MFR_000486,Gondar HC,Addis Ababa,Nifas Silk,Zone 4,HC,09236632954,3.8524186685280255,36.16189652325043,Private,Gondar HC,Gondar Health Center,gondar health center,G536,addis ababa,zone 4,nifas silk
MFR_000487,Dukem HP,SNNPR,Arba Minch,Zone 1,HP,09549911037,8.261480583006938,40.948218916327896,NGO,Dukem HP,Dukem Health Post,dukem health post,D254,snnpr,zone 1,arba minch
MFR_000488,Gondar Clinic,Amhara,Gondar,Zone 4,Clinic,09237758630,5.636481484696805,33.30781222093988,Public,Gondar Clinic,Gondar Clinic,gondar clinic,G536,amhara,zone 4,gondar
MFR_000489,Dessie HP,Amhara,Bahir Dar,Zone 2,HP,09770043429,5.526083275984115,45.135354604375145,NGO,Dessie HP,Dessie Health Post,dessie health post,D243,amhara,zone 2,bahir dar
MFR_000490,Bahir Dar Hospital,Oromia,Modjo,Zone 3,Hospital,09891942765,8.741953395071542,44.708340403308206,Private,Bahir Dar Hospital,Bahir Dar Hospital,bahir dar hospital,B636,oromia,zone 3,modjo
MFR_000491,Addis Ababa General Hospital,Oromia,Adama,Zone 2,General Hospital,09712873524,14.810813990813207,38.93561945360689,Public,Addis Ababa General Hospital,Addis Ababa General Hospital,addis ababa general hospital,A321,oromia,zone 2,adama
MFR_000492,Adama HC,SNNPR,Hawassa,Zone 5,HC,09760448489,11.006548046330172,44.655739284776345,Public,Adama HC,Adama Health Center,adama health center,A354,snnpr,zone 5,hawassa
MFR_000493,Butajira HP,Amhara,Bahir Dar,Zone 3,HP,09571980075,3.18987806396185,40.84140212342805,NGO,Butajira HP,Butajira Health Post,butajira health post,B326,amhara,zone 3,bahir dar
MFR_000494,Hawassa General Hospital,Addis Ababa,Nifas Silk,Zone 5,General Hospital,09814303677,11.382367502509645,39.2421805146091,Public,Hawassa General Hospital,Hawassa General Hospital,hawassa general hospital,H225,addis ababa,zone 5,nifas silk
MFR_000495,Kirkos Referral Hospital,Addis Ababa,Bole,Zone 4,Referral Hospital,09294805214,9.812727815172655,41.68971699992907,NGO,Kirkos Referral Hospital,Kirkos Referral Hospital,kirkos referral hospital,K622,addis ababa,zone 4,bole
MFR_000496,Dessie Referral Hospital,Amhara,Bahir Dar,Zone 4,Referral Hospital,09555143490,4.579843065519101,45.820551751397964,NGO,Dessie Referral Hospital,Dessie Referral Hospital,dessie referral hospital,D261,amhara,zone 4,bahir dar
MFR_000497,Hawassa Referral Hospital,Addis Ababa,Lideta,Zone 1,Referral Hospital,09747625927,10.246211790483335,41.649210106945766,Private,Hawassa Referral Hospital,Hawassa Referral Hospital,hawassa referral hospital,H261,addis ababa,zone 1,lideta
MFR_000498,Dire Dawa Health Post,SNNPR,Arba Minch,Zone 5,Health Post,09315887774,13.72782246056353,38.06220488512347,NGO,Dire Dawa Health Post,Dire Dawa Health Post,dire dawa health post,D634,snnpr,zone 5,arba minch
MFR_000499,Bole Dispensary,Addis Ababa,Lideta,Zone 4,Dispensary,09566896917,3.3028481501791704,36.7896904593193,Public,Bole Dispensary,Bole Dispensary,bole dispensary,B432,addis ababa,zone 4,lideta
MFR_000500,Hawassa Health Center,Addis Ababa,Kirkos,Zone 1,Health Center,09676014115,10.527947221088136,44.25398645908263,Public,Hawassa Health Center,Hawassa Health Center,hawassa health center,H243,addis ababa,zone 1,kirkos
